,Source,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
34,maya,2001202101a.xlsx2,left,7,0.22474237473357128,0.06361387616351781,1.2890105357601864,0.04897565130836044,0.20316823639586226,0.01671388032168543,43.142857142857146,9.35287070776617,36.285714285714285,9.428932172031034,-0.9467736093688791,0.2296142624906354,0.6443502512160288,0.08125308685423312,-0.17337283603361767,0.13944231691589468,4.61956982624199,0.9085914884238161,0.7676351170315721,0.15293301487689562,0.6383773337748949,0.041732661694001416,-0.21299873152347074,0.5417345132892237,5.073988061052796,1.287029535680448,426.0,0.004396296340089497,0.03118807592604322,0.7368421052631579,0.49122807017543857,0.24561403508771928,0.09190755025133342,0.10280796082706718,0.6201706644569533,122.14285714285715,6.999999999999999
35,maya,2001202101a.xlsx2,right,7,0.142594845450597,0.03467539399501753,1.2333281084440095,0.04306043409055863,0.12722185904187872,0.006961711265729248,38.857142857142854,9.352870707766172,43.142857142857146,9.873003113348567,-0.8060826485662006,0.19742944558016973,0.63698533464686,0.1140780953991176,-0.12680360415045253,0.09831984743789356,4.549387211522124,0.7550110482783466,0.881678947295409,0.20456439977989618,0.6251360584370463,0.08093860952709317,-0.152068399435052,0.5593645242835202,5.3340077633718606,0.598674794530901,426.0,0.004522592516621903,0.0318218928482023,0.7368421052631579,0.49122807017543857,0.24561403508771928,0.09286221289743755,0.09552435876681951,0.6360016025996467,122.14285714285715,6.999999999999999
36,maya,2001202102a.xlsx,left,7,0.18056268963105637,0.011090360211612641,1.3410360725431858,0.017721644422484622,0.18350520333160317,0.008144706344657754,31.857142857142858,3.338091841585121,73.71428571428571,9.268482179125227,-0.4771668908778108,0.0629247692843533,0.4723648081857598,0.027514264560600767,-0.050267660029195506,0.06706086807077988,3.390870879887902,1.0198539801812727,1.1039136526728297,0.12773421018941297,0.7480816344465419,0.08789752374982758,-0.0684935562355695,0.10182230666919923,8.483105346949387,1.3871380586202924,579.0,0.004773451331325595,0.028034192432198835,0.025839793281653745,0.25839793281653745,0.23255813953488372,0.27187546744459035,0.34730492940156127,0.41221344202737825,129.0,9.0
37,maya,2001202102a.xlsx,right,7,0.15003235531008358,0.004183245645078366,1.298332906315387,0.015877913993573457,0.15037345189766965,0.007002233251589541,31.857142857142858,2.7342623276105904,66.28571428571429,5.250850271282604,-0.5212291779058472,0.0425965868270076,0.49967543696987526,0.04843543743021385,-0.08369099674489511,0.05194710604301479,3.232549240761518,0.423265337344466,1.0872895645593652,0.0905789028727563,0.7327648767304545,0.10665317364171577,-0.16681283887946607,0.17915732222139538,7.788386878612479,0.7967908906649429,579.0,0.00492643914820587,0.02801260789902174,0.025839793281653745,0.25839793281653745,0.23255813953488372,0.2746228466805123,0.343420725060804,0.41160738652547546,129.0,9.0
38,maya,2112202001a.xlsx,left,7,0.2106072887101335,0.007918999174611346,1.2555925415305087,0.05815103277296735,0.2002582789726752,0.014484075523315126,32.0,5.033222956847166,52.714285714285715,6.77530529974568,-0.6048786407074724,0.0642074343894723,0.557211954586861,0.040557441186062325,-0.20960462802146748,0.10307643745633288,3.485919973288123,0.38331090248385224,1.0028001101907604,0.18450248157848856,0.608383799441216,0.12341795068103348,-0.06850845833466518,0.20928510922720617,7.010927140273208,2.060718226046608,444.0,0.005442900405422753,0.029205843628585863,0.3033707865168539,0.2696629213483146,0.23595505617977527,0.1128390848331257,0.1574995933045614,0.5486608821148402,127.14285714285715,6.999999999999999
39,maya,2112202001a.xlsx,right,7,0.1550649421280561,0.009296735695726982,1.2178424189498818,0.02512665786445707,0.16494144313249776,0.008301930349558716,38.285714285714285,7.158079018709925,47.285714285714285,8.118174789000413,-0.6838786014854967,0.11891706934902654,0.5054963567997163,0.07147872022911556,-0.1571347367982103,0.12063258521633623,3.376037594469875,0.5037114836413124,0.8557981407147525,0.15558567500772438,0.5590182869166364,0.10713876915899377,-0.09389126024763272,0.19407387926089753,6.044213732913977,1.5988765479979812,444.0,0.005166317164936357,0.02870860611112784,0.3033707865168539,0.2696629213483146,0.23595505617977527,0.10367565763090117,0.15129486312717644,0.5424436734144928,127.14285714285715,6.999999999999999
40,maya,2112202001b.xlsx,left,10,0.18968044229425207,0.09300514351342536,1.1437427516396035,0.323513382863735,0.23400953972486196,0.058579565572672125,33.4,17.633301827319052,47.3,11.12604551891142,-0.5705381804004859,0.21127113818603316,0.5324069095238693,0.25304075756662964,-0.3506457451253829,0.9050269655889785,5.561387702841054,7.51415027524076,1.3561978373610601,1.9965042111581293,0.8204545072230264,0.9813409574250357,7.1282652838754785,22.626169817951705,13.705931452115967,25.592976060515753,717.0,0.004228072408362075,0.02200036526259708,0.020876826722338204,0.22964509394572025,0.25052192066805845,0.23788878448691048,0.28228462905004387,0.3655730353427953,119.75,12.0
41,maya,2112202001b.xlsx,right,8,0.1423872320540996,0.01812059874665842,1.2103554613147802,0.041346536220819914,0.15035997626266986,0.016902941619677054,46.625,7.8182478855559445,46.0,8.502100580780862,-0.7130851827851404,0.15521539617740662,0.42820627679741424,0.08492211738743638,-0.20391444599877195,0.1422709964658983,3.55960688985391,0.5352809995516534,0.7025786574469395,0.11201963311436913,0.4145541254105613,0.1557263617048182,-0.10564580951817945,0.1458147307309722,4.958254746687893,1.2971528371352565,717.0,0.0032801475659796284,0.021876757909128443,0.020876826722338204,0.22964509394572025,0.25052192066805845,0.2507805440475864,0.28876016049400155,0.3492690583024902,119.75,12.0
42,maya,2112202001b.xlsx2,left,10,0.26144225847563807,0.11070428472850213,1.2534740265795246,0.045841966109698,0.21366186922761665,0.010493719442790048,33.7,8.273787255879594,54.4,19.31723467672212,-0.6713392498179761,0.3573063137619829,0.6306229465153007,0.17174085477896328,-0.19065283314216133,0.15647576784487546,4.824985665620865,3.223000069577724,0.9084555505834887,0.15560753397604418,0.5813232094769736,0.27126478907268803,-0.14974239852673693,0.44965943433658234,6.68320413853472,2.4644113647922827,604.0,0.004509761190025506,0.024709472209933796,0.1981833195706028,0.22295623451692817,0.24772914946325353,0.15311924259832452,0.23514256796824087,0.47252363727344615,121.1,10.0
43,maya,2112202001b.xlsx2,right,10,0.1850075693701071,0.1291886917393972,1.180594859581232,0.03312681047987601,0.14312095936863528,0.012267188896145203,41.4,10.72069649478677,49.5,21.05152409367708,-0.7617778583783024,0.4376754765096345,0.5452929941229441,0.18067203590498368,-0.4080263739996064,0.7584164383399934,4.235713875313362,3.3202859028887697,0.7535779654782259,0.16458145902125007,0.4932148284800494,0.24718727375029284,-0.3932915880384745,0.9928505210795407,5.431199781595076,1.8678025652026666,604.0,0.0041414526372647725,0.02396809709088871,0.1981833195706028,0.22295623451692817,0.24772914946325353,0.15287760775178982,0.2255886691808792,0.4576814462460871,121.1,10.0
