Source,Exercise,Participant,label,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
maya_raw_scaled,bend_elbows,902202101a.xlsx,1,right,9,0.040913151,0.141113612,0.972648591,0.024516795,0.071104212,0.130799351,6.111111111,1.166666667,46.66666667,18.35755975,-0.67335179,0.419892191,1.85717447,0.664814778,-3.014068062,5.036135562,28.0636966,12.22503926,4.362679836,0.803233993,2.810906839,0.424768932,25.50456028,12.95659472,69.69397147,10.00397805,535,0.008843132,0.022175941,0.335507922,0.307548928,0.027958993,0.147256943,0.17310592,0.193405253,1073,1
maya_raw_scaled,bend_elbows,902202102a.xlsx,0,left,7,0.008106588,0.009654973,0.989532051,0.012632884,0.034906989,0.043649891,14.42857143,6.051367417,49.42857143,6.347102826,-0.552391297,0.063084354,1.878835224,0.275999021,-3.41818482,1.607507881,26.99444231,5.033067237,2.59298639,1.595884386,2.3403499,0.350755268,-0.347090326,4.493548846,53.09573444,26.29820906,452,0.009035608,0.029069566,0.19845645,0.231532525,0.2646086,0.173587889,0.204915631,0.463538152,113.375,8
maya_raw_scaled,bend_elbows,902202102a.xlsx,0,right,7,0.001837877,0.014996166,0.983323118,0.033004487,0.020578225,0.047557609,7.857142857,2.60950643,58,3.605551275,-0.481946183,0.026725926,1.700635835,0.311321489,-1.719727011,1.571354434,25.35011912,6.603873582,3.963368766,1.415312565,2.877015443,0.245919083,20.83348004,11.59345753,64.25704957,18.04683992,452,0.009159715,0.02883635,0.19845645,0.231532525,0.2646086,0.165565635,0.198669576,0.460401523,113.375,8
maya_raw_scaled,bend_elbows,902202104a.xlsx,1,left,7,-0.006812687,0.023640222,0.999000169,0.027988246,-0.001955944,0.021221904,6,1.825741858,39.57142857,11.23769168,-0.779751427,0.299771571,2.445370715,0.449959523,-5.627490869,2.578685814,37.3686324,7.915215617,5.05335869,1.083401294,2.956916601,0.336409022,28.36352509,10.03071045,81.05365285,13.84504317,323,0.013514719,0.032973478,0.369799692,0.092449923,0.416024653,0.216251239,0.217409571,0.290780854,72.11111111,9
maya_raw_scaled,bend_elbows,902202104a.xlsx,1,right,7,0.000993543,0.01714914,0.949337659,0.044880248,-0.015316289,0.014654089,7.142857143,2.60950643,41.57142857,11.42886904,-0.717865068,0.261716744,2.19465588,0.335021646,-4.631738142,2.77479549,33.17232811,4.289009965,4.222637084,1.429724356,2.765587393,0.296119139,23.69916152,12.88246437,66.73527118,20.78727319,323,0.013044411,0.032730328,0.369799692,0.092449923,0.416024653,0.213706445,0.222800711,0.283417258,72.11111111,9
maya_raw_scaled,bend_elbows,902202104b.xlsx,0,left,7,-0.005481453,0.017434205,0.994090264,0.013174822,0.070870632,0.026068159,6.571428571,1.718249386,37.28571429,9.123491395,-0.708907815,0.312492204,2.031431932,0.476570099,-3.64689456,3.682822358,32.72639272,6.675787789,4.660788378,1.172332766,3.073433172,0.273137391,20.49163196,18.30080451,81.80797865,14.71951517,233,0.015733359,0.037399839,0.511727079,0.383795309,0.447761194,0.161872436,0.275782583,0.375468915,67,7
maya_raw_scaled,bend_elbows,902202104b.xlsx,0,right,7,-0.00112758,0.005144008,0.982362579,0.029458134,0.067744215,0.191686041,8.285714286,5.282495803,36,8.144527815,-0.748126232,0.377485274,2.240199165,0.725060086,-5.666718824,2.100650583,35.24969719,10.2452971,4.196395948,1.427590468,2.832805746,0.242823014,16.5814383,16.32644206,76.19251473,17.06271379,233,0.015080288,0.038209784,0.511727079,0.383795309,0.447761194,0.170594833,0.278551222,0.373708594,67,7
maya_raw_scaled,bend_elbows,902202105b.xlsx,0,left,16,0.011850786,0.04156604,1.010753718,0.022380274,0.148100066,0.073855973,5.6875,0.946484724,38,6.055300708,-0.658027366,0.112204541,1.832999031,0.437288817,-3.566417326,2.132762351,27.09090584,7.313817878,5.086497863,0.830501904,2.920882046,0.294878428,30.23860586,10.31996856,78.69572098,14.07824901,628,0.008164747,0.023125305,0.405405405,0.357710652,0.381558029,0.136869621,0.321649571,0.335380504,78.625,16
maya_raw_scaled,bend_elbows,902202105b.xlsx,0,right,16,0.022007234,0.012583802,0.883920782,0.021228392,0.040635641,0.065740924,11.625,5.315072906,32.375,7.347335118,-0.79154396,0.226083524,2.183036216,0.273869789,-4.440432835,1.47869275,34.17394926,7.178625049,2.649279678,1.156489985,2.153869295,0.347953773,4.726815014,10.14242407,47.66632411,18.48302407,628,0.007361311,0.021097488,0.429252782,0.357710652,0.381558029,0.118745972,0.285011782,0.310994984,78.625,16
maya_raw_scaled,bend_elbows,902202106a.xlsx,0,left,8,0.04761457,0.050532908,0.99344222,0.01549612,0.03581082,0.040780524,12.75,7.814821084,62.25,9.617692031,-0.462463594,0.069854218,1.523067762,0.439069933,-1.285596706,1.849732364,22.83911178,7.905083707,2.938184535,1.648738443,2.387584558,0.741569595,13.8479126,17.49950966,47.44027428,27.46711573,460,0.00784387,0.028922219,0.292524377,0.22751896,0.260021668,0.201607083,0.24834305,0.453355482,115.375,8
maya_raw_scaled,bend_elbows,902202106a.xlsx,0,right,8,0.066809274,0.061510934,0.993476755,0.007195283,0.048599475,0.011507603,18,3.338091842,62,7.329003051,-0.462243294,0.052848082,1.256663152,0.187709347,-0.011606049,0.065235571,17.90092395,4.575271124,1.580940049,0.274936604,1.154742072,0.200120202,0.014242834,1.022165033,17.15526214,4.32379407,460,0.006756335,0.028323105,0.292524377,0.22751896,0.260021668,0.192498979,0.244565142,0.450967587,115.375,8
maya_raw_scaled,bend_elbows,902202106b.xlsx,0,left,8,0.046995623,0.070800822,0.988878619,0.019739496,0.010518284,0.02509731,8.5,4.898979486,52.25,4.527692569,-0.544501497,0.04800208,1.93519399,0.148684803,-2.492771645,1.925350596,29.54022347,3.922388907,3.917148067,1.537930151,2.560312155,0.471040421,14.93237228,19.05644153,67.17181335,23.84522718,360,0.012099367,0.029777887,0.332409972,0.373961219,0.415512465,0.187356296,0.251360166,0.259915854,72.2,10
maya_raw_scaled,bend_elbows,902202106b.xlsx,0,right,8,-0.005372539,0.028511148,1.011076479,0.024711844,-0.002237512,0.03134049,10.625,6.186101934,53.875,6.599512969,-0.536402389,0.059431784,1.978912009,0.318540381,-3.362117408,1.931908097,29.25605581,5.724044894,3.766854772,2.047991922,2.705079024,0.565103234,17.34929759,16.64046197,65.23268399,28.93032264,360,0.012470751,0.030216964,0.332409972,0.415512465,0.373961219,0.185897537,0.24768641,0.26094445,80.22222222,9
maya_raw_scaled,raise_arms_bend_elbows,0812202001a.xlsx,0,left,7,0.003555534,0.024258008,0.885609852,0.019368839,0.019574442,0.036482398,13.85714286,7.221001118,62.85714286,9.263343015,-0.400860136,0.094028691,1.211441453,0.180130329,-1.092106911,1.096022434,14.09298288,2.979336728,2.530315245,1.608251023,2.145510387,0.520772161,9.56707622,18.97953422,44.37306915,23.51841965,524,0.006744461,0.024248013,0.657142857,0.2,0.228571429,0.127256397,0.247838639,0.401879585,131.25,8
maya_raw_scaled,raise_arms_bend_elbows,0812202001a.xlsx,0,right,7,0.0035539,0.006612008,0.867731085,0.032920861,0.02244414,0.052913902,15.85714286,11.09697513,66.85714286,11.06689615,-0.381482619,0.095608513,0.972324935,0.147229989,-0.35453712,0.704010105,9.680271608,2.700357969,2.400274724,1.60446389,1.853461962,0.424300687,8.990426968,14.93050182,38.21484575,23.26998153,524,0.007151978,0.024351356,0.657142857,0.2,0.228571429,0.121658259,0.24586801,0.411585042,131.25,8
maya_raw_scaled,raise_arms_bend_elbows,0812202002a.xlsx,1,left,8,0.013215347,0.005322524,0.83227702,0.086760028,0.030039277,0.047574723,30.125,11.34444483,45.25,24.8121514,-1.134175663,1.57051192,1.048804127,0.737567668,-3.562731373,11.23717175,21.41032426,27.21578134,1.113023483,1.012451952,0.693813709,0.561813986,3.984708191,9.737955598,12.9325764,16.73497873,417,0.007370046,0.023941988,0.286738351,0.215053763,0.250896057,0.144063777,0.162444617,0.345197994,119.5714286,7
maya_raw_scaled,raise_arms_bend_elbows,0812202002a.xlsx,1,right,7,0.008071562,0.006343766,0.88783253,0.018344338,0.025787184,0.052826387,34.57142857,2.6367368,52.42857143,13.83060788,-0.521875299,0.15377127,0.801704841,0.047808646,-0.327734901,0.627555909,7.574386816,1.098613834,0.76530015,0.059924398,0.713896289,0.172279804,0.109138211,0.092529959,7.970614818,1.650369257,417,0.007073886,0.025591182,0.17921147,0.215053763,0.250896057,0.13021653,0.188342757,0.388259524,119.5714286,7
maya_raw_scaled,raise_arms_bend_elbows,0812202002b.xlsx,1,left,7,0.031640458,0.038555834,0.859607958,0.023638475,0.022036732,0.035447024,31.28571429,6.524678427,48,17.55942292,-0.704222531,0.634668427,1.125177513,1.392814218,-1.671388491,3.987845482,18.12178341,34.17478974,0.810342066,0.138054538,0.462566256,0.093074624,0.317688179,0.304118424,6.338773104,1.351905806,379,0.007418182,0.024574395,0.315789474,0.197368421,0.276315789,0.152444636,0.223027103,0.316401644,108.5714286,7
maya_raw_scaled,raise_arms_bend_elbows,0812202002b.xlsx,1,right,7,0.005950247,0.00514905,0.861128933,0.02317031,0.025036894,0.044340161,29.28571429,7.409774754,53.71428571,11.62919151,-0.479126261,0.096656928,0.721408877,0.052664975,-0.242570652,0.484410196,6.745532298,1.173146248,0.929096904,0.265441234,0.689824488,0.125765224,0.211553307,0.112236606,8.025496238,1.753515216,379,0.007698744,0.026072255,0.315789474,0.197368421,0.276315789,0.152768391,0.211367276,0.357816653,108.5714286,7
maya_raw_scaled,raise_arms_bend_elbows,1212202001a.xlsx,1,left,3,0.010289013,0.011048063,0.829456441,0.033512249,0.000758975,0.013580449,17.33333333,3.785938897,42.66666667,32.65475973,-1.75887295,2.337353072,1.345194884,0.792412632,-8.996021042,15.00937119,29.04704603,35.58024074,1.454811101,0.316919093,1.068506107,0.370052378,1.185459887,1.668792677,21.77928245,9.017173938,189,0.010608516,0.03479035,0.315789474,0.078947368,0.236842105,0.200060931,0.277589622,0.298071417,126.6666667,3
maya_raw_scaled,raise_arms_bend_elbows,1212202001a.xlsx,1,right,5,0.009587307,0.022596024,0.891534891,0.070407058,0.012680573,0.016932175,19.2,10.13410085,27.2,28.23473039,-2.626024207,2.197920834,2.061885414,1.120718741,-11.95798571,18.02991123,51.35844494,43.30748192,2.015571671,1.876702312,1.252792793,0.853788514,7.592419089,17.51274998,22.31388904,26.60872869,189,0.012646836,0.036008116,0.315789474,0.236842105,0.078947368,0.186976265,0.256787792,0.283189414,380,1
maya_raw_scaled,raise_arms_bend_elbows,1312202001a.xlsx,0,left,7,0.017196671,0.006901047,0.954167635,0.035958903,0.023975083,0.01434075,24.14285714,4.63424109,62.85714286,20.02022787,-0.470286134,0.113016255,1.071788407,0.180708641,-0.195765411,0.169572149,11.35363376,4.27906315,1.197808202,0.220147347,1.008416579,0.191516847,0.155796273,0.17205379,12.69340569,2.778966486,609,0.006247711,0.024110062,0.024570025,0.196560197,0.221130221,0.179325121,0.313909086,0.320965126,135.6666667,9
maya_raw_scaled,raise_arms_bend_elbows,1312202001a.xlsx,0,right,7,0.032356089,0.01151593,0.896532032,0.069891303,0.056597702,0.064159945,22.57142857,9.863352082,63.85714286,22.34896397,-0.438309576,0.188441335,0.946749519,0.19200194,-0.503666946,0.10886551,11.54708435,3.037430553,1.31139267,0.514051198,1.056595426,0.205582182,1.708289664,1.820578572,14.75521688,3.49520945,609,0.006028469,0.023370296,0.024570025,0.196560197,0.221130221,0.177552697,0.303542449,0.310381211,135.6666667,9
