,Source,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
33,maya,2112202003b.xlsx,right,9,0.038184854242768296,0.04795079810161709,0.9263928991522561,0.04580823522955944,0.05331499014563127,0.1538752573070321,23.88888888888889,9.675283515799995,76.11111111111111,48.15974575422,-0.43185001486839675,0.16938745240043954,0.934695010279193,0.1993683016338622,-0.2502004556924582,0.40442414435600327,9.565755239423709,3.7763064301383356,1.3517439733852168,0.7743437369855156,0.9664128529678985,0.35737434098222376,1.1987972496256405,3.0222683299114586,13.481373074642445,9.245306958203333,742.0,0.005520599396791775,0.021084118190418503,0.04037685060565276,0.20188425302826382,0.2220726783310902,0.17432495459962477,0.24586540726811665,0.34621262052167545,135.09090909090907,11.000000000000002
34,maya,2112202003b.xlsx2,left,8,0.014385429092902758,0.012778858433210003,0.9226587007260476,0.04717133783901558,0.02760314368340304,0.05455848191236198,26.125,8.061150219239364,67.5,57.365992912675566,-0.5236119058309405,0.18136213355768677,1.026586126922983,0.2309761279149045,-0.2134877217256882,0.13602018734213456,11.50099129708265,2.2189419586596846,1.1174820581376226,0.2972235484099972,1.038611357442969,0.26366487388861803,0.01064641321497478,0.37583341321282915,13.56548769295539,4.804195254445225,733.0,0.004530589083448531,0.02134295913319912,0.020435967302452316,0.20435967302452315,0.22479564032697547,0.21116131054357523,0.2725301615336868,0.32542799488908003,133.45454545454547,10.999999999999998
35,maya,2112202003b.xlsx2,right,9,0.026752552864463004,0.051264284421678304,0.8393394158601588,0.2561662716190936,0.04773786711811563,0.08267311909365326,22.88888888888889,9.803627446568495,82.55555555555556,104.3612848607077,-0.4103246207891705,0.2042185482099042,0.8437849180012584,0.32478201859031514,-0.2828023543153143,0.3412024193388216,8.436328753734834,3.1742928907686085,1.0309961513714685,0.43433514881295227,0.8144761281430564,0.36368083146738217,0.18248549328190058,0.8229805117170054,10.48917488645492,4.930884260350868,733.0,0.0051069911490875695,0.02155932595992259,0.04087193460490463,0.22479564032697547,0.20435967302452315,0.20280273159586856,0.29798967361124307,0.30824122650458813,146.8,10.0
36,maya,2112202005a.xlsx,left,7,0.04149110619374939,0.01301677271787238,0.8837622422473046,0.033947911022076796,0.04330030207125083,0.045238613072239836,28.285714285714285,4.8550415622761225,50.142857142857146,7.197883286739498,-0.5067806630795684,0.06636696549355779,0.768665862090295,0.08066156849121595,-0.13734501310815972,0.1999939727116901,6.352888457460274,1.1765072757618458,0.9103515755090028,0.13637693628105874,0.6711521263247319,0.13334322928735448,0.10694758814318368,0.22463995059914066,7.946191393071481,1.1207837522049136,480.0,0.005070756762682117,0.02317763600160318,0.18691588785046728,0.43613707165109034,0.21806853582554517,0.08067095562065106,0.12612908773098497,0.4639245747257965,137.57142857142858,6.999999999999999
37,maya,2112202005a.xlsx,right,7,0.004000979247969251,0.00807825152267337,0.9183944431829334,0.03964215377418187,0.022385292292121082,0.05267736990275023,28.428571428571427,4.64962876142253,53.857142857142854,7.267016155859555,-0.5030217547032826,0.058151747011135346,0.7465778258888603,0.052389115086072344,-0.096487493780241,0.20990180556077043,6.3797920566099915,0.8365544804862092,0.9860727154616774,0.17971669616366925,0.677586618638127,0.12335086073825893,0.09775176234231384,0.2013940525217648,8.180525182320958,1.7267240298190643,480.0,0.005277573473525287,0.024478124778584683,0.18691588785046728,0.43613707165109034,0.21806853582554517,0.09373955049403314,0.11244696055326919,0.4927328573218438,137.57142857142858,6.999999999999999
38,maya,2112202005b.xlsx,left,7,0.06564876723957998,0.010897056341438791,0.7579120746449161,0.07863692579152572,0.06675962582934224,0.0364433484567329,19.571428571428573,9.812528434899654,65.28571428571429,14.625483304997545,-0.3279907478725616,0.08732018938848424,0.9505543451804442,0.24072426717276635,-0.13267027411082433,0.2931930294038552,17.35885628530884,7.150021693934399,1.2037131943328936,0.414260891606035,0.6191912904179396,0.24742556694840734,1.0307545100216922,1.066900314577954,11.051050332478196,7.065023998416833,613.0,0.004871071294318951,0.018823870517450752,0.12205044751830756,0.14646053702196907,0.2441008950366151,0.17803742199714345,0.19013751659785327,0.2155595916549512,122.9,10.0
39,maya,2112202005b.xlsx,right,7,0.03147278709777222,0.023981863888903134,0.8749704620138149,0.04739280306250434,0.022784186799875435,0.013443835998355191,23.142857142857142,5.1455019654248,63.0,14.685593847940458,-0.42017613317171393,0.09289102998386728,0.6339979668129792,0.07006901764094457,-0.24734001564984046,0.23047984101636282,5.863926224636794,1.1015429598395055,1.1358212484827404,0.25413113575859786,0.6725236979769864,0.2677265409220244,-0.3099738610588511,0.3560744219679515,10.235823103790535,4.858305057277955,613.0,0.004862878396895772,0.02037157097835159,0.12205044751830756,0.14646053702196907,0.2441008950366151,0.1819356469284808,0.2063235744430128,0.2461379724139306,122.9,10.0
40,maya,2112202005b.xlsx2,left,8,0.04898390107548511,0.023513611517865757,0.7594278246491184,0.07730828155630774,0.06319744366048596,0.045996645793038596,17.875,4.733995594179856,55.75,11.585088938557428,-0.3928820584233148,0.12292453830136496,0.9510476808849035,0.08047988798749402,-0.2207533089563708,0.12887959836393165,16.26639080548076,3.287791435948537,1.2192835922902305,0.25871356102995924,0.6193344115968944,0.22459266993493168,0.9559842102548924,0.5167915584269688,13.748364759496976,5.033633597707119,526.0,0.005125627534847664,0.018518727058138208,0.028462998102466795,0.28462998102466797,0.25616698292220114,0.1854049475701878,0.185549937720922,0.18580192280845378,117.11111111111111,9.0
41,maya,2112202005b.xlsx2,right,8,0.02287299273840574,0.028564380954389918,0.878781720118743,0.04321425813318432,0.040814034277256245,0.06553774637880466,21.625,3.1139088893910443,49.875,8.9831190892378,-0.5184158490510127,0.12628442368779996,0.8065894763309185,0.0692461509257085,-0.26732219448490946,0.33715404651796455,9.942696659806192,1.470083075309142,1.1951261700376286,0.1610418409444795,0.8139785252043287,0.378953557596493,-0.040585602913528515,0.4584146993059362,15.082433345860064,6.248011107105388,526.0,0.005682291319082851,0.021575798402172705,0.25616698292220114,0.28462998102466797,0.028462998102466795,0.20433401671713736,0.21052636587500825,0.22349709784223723,1054.0,1.0
42,maya,902202101a.xlsx,left,11,0.03552615293424755,0.09609611164216114,0.8309427397564121,0.1766157694458388,0.024176891451415595,0.057827244782834124,22.272727272727273,6.972673936029263,46.72727272727273,21.813257019945045,-0.6956126386289372,0.4551856469563534,0.8439046003276535,0.22887291525688147,-1.0643965293153312,1.7123853963858118,10.675648035309031,6.753525344257602,1.0661170500028665,0.1684749816732853,0.708879041129799,0.16214291349146362,0.3830091739549776,0.47181265864280664,8.942860764330867,2.823243721714837,727.0,0.004440935365524469,0.02023675445210619,0.06177076183939603,0.22649279341111878,0.20590253946465342,0.11686265875884222,0.2811630944304012,0.345020794872348,145.7,10.0
