,Source,Exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
504,YDS,raise_arms_horizontally,21.6 10.52.40.xlsx,left,8,21.686587028920155,1.2104148927456282,103.64442038809777,2.781603722619804,20.619024604675314,1.5036239873401331,27.875,4.4860896112315904,55.5,6.0,-45.271564288742255,6.21560886213138,46.27831561385538,6.607863640520345,-9.609419661180633,7.561550444751626,364.4933410663061,85.5294185577598,89.82054807462363,14.282953519695386,49.416235357187354,12.302723177328945,4.1124130991343755,10.842922247628652,581.4862122479212,106.46715422436436,437.0,0.5329823148104343,2.221389779833835,0.3424657534246575,0.3082191780821918,0.273972602739726,15.984888509340596,27.29157383331042,30.47280634164986,109.5,8.0
505,YDS,raise_arms_horizontally,21.6 10.52.40.xlsx,right,8,22.444683410123144,0.8723120303683026,106.48338013712157,1.2001743828072389,21.67415635189844,0.7485271775699571,29.125,3.9074105418879577,56.75,5.922113522335464,-45.24225151531353,5.896499172316217,46.87362064467163,7.593860404160652,-10.966711214077689,5.249482422184981,393.2567970345365,87.99496279690351,88.03958798299541,14.033953811993007,54.91230379570172,12.83714807318997,4.530524239787722,8.466610062102777,630.1259654510252,168.59050080758624,437.0,0.5439936205093393,2.2711855729452197,0.3424657534246575,0.3082191780821918,0.273972602739726,16.24165899362655,27.743154311267954,31.4417960637834,109.5,8.0
506,YDS,raise_arms_horizontally,21.6 11.13.1.xlsx,left,4,37.27771671339874,17.640174251400204,128.68062246147684,54.99401161541777,24.81066445859524,17.865707343422265,10.0,6.6332495807108,38.0,25.871477215909675,-83.23399406258899,63.64622044492278,129.29758463508963,106.42671999206425,-163.52074754148515,182.39874193563668,1584.3480364460806,1238.6820024926433,325.33296070716676,341.90419778751175,208.19783942430493,225.90270275708568,1632.4221981655282,3145.36621879637,5104.093120835501,5977.283085019119,267.0,1.3904922259393486,4.337230099958936,0.11194029850746269,0.3358208955223881,0.055970149253731345,23.999837435306134,32.285486199485824,41.245965484677654,536.0,1.0
507,YDS,raise_arms_horizontally,21.6 11.13.1.xlsx,right,1,38.37634851041208,,49.34905327105358,,43.05801334373385,,4.0,,16.0,,-11.222803454135454,,24.653861364126286,,-31.87115931595765,,546.3092362453173,,78.19215648435184,,30.358093731478103,,308.4400998042017,,1492.8463797682334,,175.0,0.8057762742700981,1.8006697923848292,0.25568181818181823,0.17045454545454547,0.34090909090909094,9.495100913766567,11.37886996592497,11.43903093193664,87.99999999999999,4.000000000000001
508,YDS,raise_arms_horizontally,21.6 11.4.46.xlsx,left,8,18.87571912771672,5.661897503859161,107.09272350001608,1.2416169499710192,17.445024448379876,1.0092937251673593,37.625,11.300284446483131,55.75,10.180513599168616,-49.48083080493639,9.431368287206894,48.231832344368094,10.510715595629708,-10.183014050475034,14.983949221571441,446.6622983955138,129.8244384553221,77.48259024217978,28.153607794318447,63.24959684960826,9.582608907584582,2.2561253427784735,11.499368270660144,607.6167665166856,234.54183042900007,428.0,0.6073796352403448,2.3648534648495,0.3496503496503497,0.3146853146853147,0.27972027972027974,12.687685378007764,26.2051496645237,34.55306320546257,107.24999999999999,8.000000000000002
509,YDS,raise_arms_horizontally,21.6 11.4.46.xlsx,right,8,18.52486988718645,4.586543507699473,109.26136172317499,2.4878991922779394,17.51724561577545,1.8686509654609742,33.5,8.89622712968015,52.25,4.682795258023932,-52.96490204158715,5.327683449612321,51.319513427497235,13.327213394075045,-6.345185108731714,6.620984006908165,439.42890410589825,137.85089100343794,88.17428797743202,31.584949004114602,67.94388159160994,12.454202219337088,13.086954762199172,21.716528215837055,711.3219801605587,235.42754509385148,422.0,0.6376861716380994,2.4889218170247833,0.3546099290780142,0.3191489361702128,0.28368794326241137,13.188553856294376,21.759017299261227,38.869914780927026,105.74999999999999,8.000000000000002
510,YDS,raise_arms_horizontally,21.6 12.1.52.xlsx,left,8,17.840126559782917,1.6082180816473297,91.61324374012452,34.268178915419085,20.114559294267227,9.072452356955443,26.625,8.348438690643214,38.0,19.18332609325088,-52.352966802532634,21.976085685577218,51.98208157376068,27.06634893935527,-43.07504538387145,35.43573133068412,487.88736207654256,241.22557245146265,79.69427630348466,33.81476884784863,54.10241699608437,21.866225884036442,17.849959890062365,24.25579572140208,582.1058933842511,194.7821056893932,434.0,0.6253390061969355,2.277331791198954,0.20689655172413793,0.3103448275862069,0.27586206896551724,17.324235626736805,22.803537837773913,25.13189360186825,108.75,8.0
511,YDS,raise_arms_horizontally,21.6 12.1.52.xlsx,right,8,16.941100655094985,1.4620692709655785,101.33998995299224,36.785836776192724,15.62619177053536,1.0763532135188054,30.125,10.561892417013697,42.875,16.18144881382028,-55.61805002022643,24.815908478526342,55.11111636235734,27.788888573309173,-24.39245189798849,12.633021886569814,467.9216444528614,214.0729811204889,79.25081198707976,33.65443669913793,53.5993060372433,22.039499378167125,15.148973060198063,14.990539484497612,553.3684459432277,223.13649836753316,434.0,0.6600702932192276,2.5155391175297046,0.034482758620689655,0.3103448275862069,0.27586206896551724,13.832357514439465,25.789631158705323,32.40891582270799,108.75,8.0
512,YDS,raise_arms_horizontally,21.6 12.10.25.xlsx,left,8,15.937932797600391,0.8963332534231624,110.64703888440124,5.1647770039520475,15.767715814095288,0.8028771249718581,41.5,9.118270512704541,47.125,10.815828348173008,-63.404803512279315,15.759882075459554,59.49518175501281,7.222724029716857,-6.036511928970617,7.1914810897048005,467.7141347796947,114.06339494632789,71.93209452574908,19.406842146143244,59.216070404480064,7.901007100095627,7.893093712256076,7.95490157467183,538.1014589751376,157.1162156637143,429.0,0.5636695180562256,2.5795429427669214,0.3488372093023256,0.27906976744186046,0.313953488372093,13.206658913054815,32.6339843890542,36.20100725889378,95.55555555555556,9.0
513,YDS,raise_arms_horizontally,21.6 12.10.25.xlsx,right,9,15.19804295902073,0.7479154477828873,106.40227570458124,34.06653184739275,15.154750621840144,0.7557232591299087,36.111111111111114,13.12863706220532,45.333333333333336,16.710774967068403,-55.87228337949071,23.056922761658914,52.50394602713333,20.10993172774868,-6.337284682795104,9.080267971535367,400.1518652775166,171.92790260563262,72.98745403092492,31.69611217119382,55.49829998911583,21.268072025985944,9.373437020035228,8.889416231821825,537.1458628799862,257.39014007735625,429.0,0.6017477963953822,2.765565337496257,0.3488372093023256,0.27906976744186046,0.313953488372093,14.174469061837955,35.22944638910737,38.558016813711916,95.55555555555556,9.0
