,Source,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
182,naama_pilot,45_2.xlsx,left,24,-0.006911264412157181,0.015062084848589985,0.9503800553845437,0.028412741731111853,0.019198700698141093,0.12521108751112997,14.208333333333334,6.633113025254214,16.708333333333332,6.817363806880363,-1.8212352074337368,0.7298074006696804,2.908163416781249,0.6541344105060465,-10.360928467958962,7.838983619446421,46.39187627887427,16.73537546362039,2.6994462876748027,1.684103634285285,2.2998398232391035,0.5171862846321683,8.780029673388155,16.27316745468796,50.07270184944486,25.349954590231732,572.0,0.009175686899811963,0.021338187012325465,0.7846556233653007,0.7323452484742807,0.8369659982563208,0.1908106907628502,0.19451999680852516,0.20205771390393082,35.84375,32.0
183,naama_pilot,45_2.xlsx,right,24,-0.0213169494700111,0.020019812221887427,0.9308578007544396,0.02560855697136315,0.009329291347998685,0.025628414521065842,5.458333333333333,0.9315329426211431,26.083333333333332,5.800424772051775,-1.044085177468859,0.1912552970732413,2.491434643602516,0.2260425082852433,-5.6967387139905945,2.809553325711081,39.48059378956866,5.086487899092515,5.033791301766715,0.7290071652325052,2.8676065537515307,0.2957458361037838,32.47784034752754,7.614271450195709,79.58122489954776,16.391156291941357,572.0,0.009104835790747608,0.01992001617339338,0.7846556233653007,0.7323452484742807,0.8369659982563208,0.1734762613720279,0.18959440436819336,0.20983481121082256,35.84375,32.0
184,naama_pilot,46_2.xlsx,left,8,0.14282590281547033,0.218476504392908,0.9167509807258432,0.03469653963259189,0.16305049171304803,0.2053337589389121,7.75,6.273527146441854,47.875,13.249663068492401,-0.4770905413789909,0.18479751215368415,1.373589509692753,0.4734792680810833,-2.2480169393648928,2.3233816359299695,18.483558811413676,7.603383000932614,3.6173996336249434,1.4993523090528746,2.4405938151166304,0.6241564457473366,13.363300912949743,24.502844484581548,64.10564320097072,19.846710926716934,410.0,0.009154589495406465,0.023570128606402195,0.43795620437956206,0.3649635036496351,0.07299270072992702,0.16792089164456883,0.1782707984930833,0.23078258130553297,410.99999999999994,2.0000000000000004
185,naama_pilot,46_2.xlsx,right,9,0.5955925286941657,0.3451549672336647,0.8633017623737813,0.02564509541786988,0.609434287946934,0.3293148270686028,8.444444444444445,5.637178175095921,40.333333333333336,26.38181191654584,-0.20250279808332158,0.27911777218026296,0.6237878090604012,0.7868225904382602,-1.3167221385803112,1.7244226853519566,9.76738147943196,12.516630481694985,1.2952946127500575,1.9558478515015143,0.7316478374560476,1.0589915779471104,3.659351944081086,9.431604071386937,23.540649438846177,35.34440506252063,410.0,0.006866045954581271,0.016840877749415294,0.43795620437956206,0.10948905109489052,0.07299270072992702,0.12196538416823849,0.12236703574751649,0.15593339527299904,410.99999999999994,2.0000000000000004
186,naama_pilot,47_2.xlsx,left,2,-0.03317123893095181,0.013039197061973264,1.0105408949385817,0.02677361483228914,0.39709567907654203,0.5854016446036175,7.5,3.5355339059327378,56.5,4.949747468305833,-0.32709666316212666,0.31207170584811766,0.9997531142067262,0.9148388625597016,-1.3348485422654766,1.801828744297415,12.68402594724278,11.20223215787679,4.542203322366239,2.1399168260947787,3.3517194219627244,0.043868507393199106,19.273045030781557,31.607702210755544,89.5229383770515,15.24012745528147,121.0,0.01735509644095275,0.04051399734865491,0.7377049180327869,0.8606557377049181,0.36885245901639346,0.16798707575476649,0.16973108440900941,0.29659467122100497,81.33333333333333,3.0
187,naama_pilot,47_2.xlsx,right,2,-0.011115842598290815,0.02295242983480809,0.91817283391958,0.01517165352402014,-0.0025049649880481417,0.004742533789983148,9.0,4.242640687119285,65.0,4.242640687119285,-0.41644602780670825,0.037717966383164644,0.9468496213944442,0.02660692896631834,-0.39389242957019655,0.050307660463640526,8.950614005296181,0.2265057065477891,3.4020195199579204,1.726339141184934,2.8961288486022307,0.14007668744710217,15.139570296210877,0.6008628035117776,67.4217889621851,28.725014811047245,121.0,0.014801477658256302,0.0372467146650999,0.8606557377049181,0.7377049180327869,0.36885245901639346,0.14908358935700894,0.16531816881826666,0.2809214277891873,81.33333333333333,3.0
188,naama_pilot,48_2.xlsx,left,5,0.038880178032406905,0.031676527682220616,1.0096636785427209,0.019403470959648433,0.05729933778383482,0.04114637891678138,5.4,0.5477225575051662,67.6,9.60728889958036,-0.42086389551715503,0.054465517741975764,1.187544506292915,0.33902273776009434,-0.46909649168087447,0.9339696917342938,16.225850479309496,6.296879150212893,5.049308673447087,0.5693929631315903,2.9787738741162917,0.1906002286899307,35.05387336728741,4.368049409313657,77.14822944996362,12.737693742484264,313.0,0.01060435816113626,0.032313744943504974,0.38216560509554137,0.28662420382165604,0.23885350318471335,0.1906609011605941,0.26647118724788127,0.3424513223883313,125.60000000000001,5.0
189,naama_pilot,48_2.xlsx,right,5,0.05074048324381597,0.04869747312538673,0.941036749417991,0.04965909350323342,0.02906606733024855,0.027985976240892618,8.8,8.526429498916883,64.0,8.803408430829505,-0.42179546415024427,0.04378335678027252,1.1570939341763324,0.5589414283044736,-0.7715761361131294,2.0061414688206107,15.471828363004636,9.807903538620687,4.358574968206151,1.9620871593907565,2.405102311150279,0.4280626749870013,19.230728078639338,16.63841022409276,76.40789442433153,30.839735190375368,313.0,0.01029715954808671,0.03106973143030003,0.38216560509554137,0.28662420382165604,0.23885350318471335,0.20494065346208395,0.2530429493570856,0.3295852499209409,125.60000000000001,5.0
190,naama_pilot,4_2.xlsx,left,9,0.018956192694359535,0.021363379185552898,0.9635309236406179,0.04789732368996271,0.028658401465678496,0.021926636689184348,10.444444444444445,6.125991983163035,29.88888888888889,5.510091751605513,-0.9523866533703718,0.18123418127129753,2.161650378098023,0.4636886262811169,-1.9285381403067339,2.0076491612894563,32.137381615932256,10.981871116367069,3.4216809376470367,1.750114004388014,2.7679332537049586,0.3887621517118085,20.872255377891904,12.404854034243714,59.08321317339679,24.13681628739027,243.0,0.014407439066445,0.03665765524818523,0.7361963190184049,0.5521472392638037,0.6134969325153374,0.11598737062138112,0.16265688177275137,0.4562192517070601,48.9,10.0
191,naama_pilot,4_2.xlsx,right,9,0.0179466913614914,0.023409276844148137,1.008977565732858,0.009762745039044115,0.02935721195795896,0.02662356930818157,9.222222222222221,3.898005187842166,29.333333333333332,3.3911649915626336,-0.9864927605954432,0.11793686311356683,2.5160515095758047,0.17822842085434634,-3.609241782719897,2.7579926648725483,43.62444697443922,4.895419401618592,3.508835887746071,1.1074913339975956,2.78156078479187,0.5131260276149299,15.592467975931378,13.616587998757517,58.2426055659893,15.81857137044167,243.0,0.014762099864413692,0.03577305457634747,1.2269938650306749,0.5521472392638037,0.6134969325153374,0.10613466552891362,0.15501563084731954,0.4392689504680943,48.9,10.0
