,Unnamed: 0,Source,Exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
21,21,maya_raw_scaled,raise_arms_horizontally,1502202103a.xlsx,right,6,0.1239343809288278,0.010918175994082,1.1962098556540106,0.0256287845297898,0.129405513362528,0.0129745734024524,24.5,5.75325994545701,63.333333333333336,3.4448028487370173,-0.5053517007573407,0.0369595617352606,0.6914440251921709,0.0647914358901673,-0.1056956021351049,0.1555580351784921,5.5654520646526136,0.7568692692082368,1.3541849723230908,0.2682960619006789,0.5858433033513136,0.0477804692039665,0.8756330912059062,1.1906046491616544,10.761782284566657,2.9844949316501603,426.0,0.0041818327768251,0.031906995159548,0.2105263157894736,0.7368421052631579,0.2456140350877192,0.0970442783146794,0.1041366041937935,0.6278226626062345,122.14285714285715,6.999999999999999
22,22,maya_raw_scaled,raise_arms_horizontally,1502202104b.xlsx,left,12,0.2710912946836555,0.1532413614210422,1.3407300875756205,0.069312997252508,0.2373078104097964,0.0180278657765053,46.16666666666666,10.735102432786762,59.833333333333336,17.039170558842745,-0.5962472885495984,0.1859095719842506,0.4850518538705402,0.0568020653470735,-0.0624983449930488,0.0856359194274189,4.489715732140055,0.8275339939184888,0.7105393191249824,0.152534480573529,0.4087414740047468,0.1032811007130256,-0.0092340450391186,0.1322550574501998,5.450912301456008,1.5323484300121102,694.0,0.0042693444045115,0.0225063278697148,0.3450754852624011,0.2588066139468009,0.2372393961179008,0.1319276673494823,0.2321480665379095,0.428174290605801,126.45454545454544,11.0
23,23,maya_raw_scaled,raise_arms_horizontally,1502202104b.xlsx,right,12,0.2976064514034524,0.156738299954529,1.3462277274112948,0.0810727350052956,0.2568248382483026,0.0331196687119394,39.5,10.067950951590715,56.66666666666666,18.81166627066268,-0.6361063916681476,0.2179074513069746,0.5671715335410804,0.0814119703553729,-0.0736692968749079,0.2892811422349915,6.796042538728973,1.5140565505905916,0.8188797530406187,0.2160567264865605,0.5143780114327354,0.126094194881483,0.1926338748097192,0.3519446171153852,7.048389548554194,2.133514208615084,694.0,0.0045497102538186,0.0227816893869943,0.3450754852624011,0.2588066139468009,0.2372393961179008,0.1325571626060933,0.237429918860109,0.432770484097601,126.45454545454544,11.0
24,24,maya_raw_scaled,raise_arms_horizontally,1502202106b.xlsx,left,6,0.1841263944653122,0.0131885258532465,1.0659570181698228,0.0374623580113007,0.1889585871967386,0.0102229673737613,27.166666666666668,9.282600210429546,27.33333333333333,3.204163957519444,-0.9692272257975064,0.1088985200939601,1.0098019068647168,0.1908210235422509,-0.1983336191726988,0.4654525841120946,9.187418921103934,1.753369202235136,1.071539213079058,0.3532033084430193,1.016015309207312,0.2122954996179736,-0.2192350320770083,0.2997299170413909,10.79990491494966,3.4947745624973745,217.0,0.0111403272168165,0.0321737711107602,0.6178489702517163,0.4118993135011441,0.5491990846681922,0.170847469488825,0.1781774762448686,0.2310284159885878,54.625,8.0
25,25,maya_raw_scaled,raise_arms_horizontally,1502202106b.xlsx,right,6,0.1684936406074689,0.0139459754855689,1.0401261753468616,0.0574581718183883,0.1727741149442059,0.0103468599393875,21.5,8.848728722251575,32.166666666666664,7.884584115009914,-0.8454875129576318,0.1942383052003527,1.0829079839932083,0.1947510753287613,-0.1928646732303093,0.1545330980122788,9.926745749694623,2.080960966246759,1.3422782438357554,0.385418409818393,1.0228261960668117,0.2183814962800133,-0.1927942997691518,0.4651948012948493,12.671527254669568,3.646953532225243,217.0,0.0115763055001109,0.0327329240852848,0.6178489702517163,0.4118993135011441,0.5491990846681922,0.1725036321784874,0.1794872377493324,0.2321037532924539,54.625,8.0
26,26,maya_raw_scaled,raise_arms_horizontally,1901202101a.xlsx,left,15,0.0481564730728191,0.2405308343306556,0.9314764550046272,0.301964457622955,0.0877996726323644,0.2246652297514571,14.4,10.85488698368488,17.8,15.414279094398156,-3.076899683691288,3.2097110324037543,2.2675196525928887,1.6804392370048975,-23.387031616785883,33.08893168488862,50.58376073316321,45.63705049298574,2.897924632336509,2.443566782815742,1.575866762965876,1.320246186243761,15.920183677968057,22.100588353462264,39.248342952243085,34.207953812939735,327.0,0.0115699519162595,0.0223228243453737,0.4115853658536585,0.5487804878048781,0.274390243902439,0.1274934590582518,0.1284559869191633,0.2093723807682346,109.33333333333331,6.0
27,27,maya_raw_scaled,raise_arms_horizontally,1901202101a.xlsx,right,7,0.1756643988793064,0.0532646682757642,1.179161826733224,0.1817087921673023,0.2323651129609105,0.1524667015400218,30.714285714285715,11.101265479128733,40.0,9.146948489341495,-0.7230779558562122,0.2823613165314763,1.021617549225619,0.4301974335265494,-0.4720772191292142,0.7360563089605822,15.392287121075494,6.98110041833121,1.0361830071660645,0.2119639055292379,0.7335832321421816,0.1056213326220574,-0.5050981963748322,2.0398205401352723,11.81483532174471,3.37267354573872,327.0,0.0077981943649651,0.0326501984768124,0.4115853658536585,0.3201219512195122,0.274390243902439,0.1559694115234439,0.1586365969072324,0.4875309124430828,109.33333333333331,6.0
28,28,maya_raw_scaled,raise_arms_horizontally,1901202101b.xlsx,left,16,0.0428881684900127,0.2418431690813964,1.017727856951404,0.2184725532042864,0.0108938770449618,0.2963872924550524,13.1875,11.291405286027658,17.3125,12.30565588120628,-3.1934517789637784,3.239271665353733,2.9855237130523755,2.353740442240241,-24.58524414294658,32.07407230712402,71.79589231782411,64.60822820307948,3.841016682923372,3.0405567938595586,2.194137056513944,1.9322911246232384,30.2157675181278,37.37621775135951,51.31609522269642,49.05513277250245,404.0,0.0132456966286138,0.023251250803638,0.1109741060419235,0.2219482120838471,0.2589395807644883,0.138545934094714,0.1665528692937318,0.1814680303302576,115.85714285714285,7.000000000000001
29,29,maya_raw_scaled,raise_arms_horizontally,1901202101b.xlsx,right,9,0.1612774013017593,0.0156193833932494,1.2356928376504277,0.0798737436337294,0.1666533914345192,0.0143871101864734,34.111111111111114,10.728984626287389,37.0,12.31868499475492,-0.9625825336544832,0.3657295500003625,0.697185201662599,0.318723291916031,-0.1493952442474051,0.5460739756201338,12.241594370466784,7.109287572677407,1.0129765992544375,0.2881963397616737,0.7177811511748746,0.2697849561190747,0.3172093453375106,0.7664663831687575,12.651982561578862,6.779363942449961,404.0,0.0077675600564187,0.0263243356360994,0.2589395807644883,0.2219482120838471,0.4438964241676942,0.1988206594150895,0.2033123487606116,0.2240235191513304,67.58333333333333,12.0
30,30,maya_raw_scaled,raise_arms_horizontally,1901202101b.xlsx2,left,18,0.0013172020748156,0.2689962858216625,1.22408281294129,0.1880694220369851,0.0455727634868662,0.2945137364417345,11.22222222222222,8.01142974355687,17.77777777777778,16.80880565990393,-4.044801805984813,3.327731886701156,3.487866543538564,2.2964880321657626,-34.33959298627243,44.09724065534217,72.08449283339675,54.25249355945917,5.020652106401318,3.407592149244209,2.9463477639906985,1.993247635526511,15.664797140267469,35.11466333198643,86.90455358124053,62.25436727640402,490.0,0.0125036226496852,0.0265246679723889,0.4883011190233978,0.2746693794506613,0.2441505595116989,0.1195156214536183,0.2644259054916647,0.2728450707430822,122.875,8.0
31,31,maya_raw_scaled,raise_arms_horizontally,1901202101b.xlsx2,right,8,0.1574895967741418,0.0295906448198366,1.3044748371090584,0.0360311733578565,0.1587094002331615,0.0143412152179897,41.125,7.5486517244566835,45.125,10.602391913418137,-0.7980597306605509,0.2032735180180112,0.5835457288076765,0.181538318523683,-0.335800111374793,0.1787423211166506,6.369567770863304,3.7709077265582014,0.8601760690399742,0.1662207737019435,0.5985937757059614,0.0656992041654011,-0.1385486616127298,0.4004214745813665,8.475097723475272,1.91029767074608,490.0,0.0055102221110865,0.0288183342816206,0.2136317395727365,0.2746693794506613,0.2441505595116989,0.1799157020124541,0.2844211997128402,0.4931138692807036,122.875,8.0
32,32,maya_raw_scaled,raise_arms_horizontally,2001202101a.xlsx,left,4,0.2216153298915875,0.0544142695108795,1.1140269606630662,0.406305616239274,0.2544055214980059,0.1012532195208348,33.25,17.017148213885115,30.75,16.859715300087366,-0.7762578011638386,0.3776531605812859,0.4988516969911837,0.1963824714898782,-0.391084754994183,0.3660179528919938,4.485633785716308,0.7745473468362079,0.8202500370819412,0.252908262727486,0.5793131256606855,0.2164370035360891,-0.5446813494909623,0.9195221118774156,4.629074777143384,0.8532532924124641,370.0,0.005267153686048,0.0290163433994399,0.2826379542395693,0.2422611036339165,0.0403768506056527,0.2428201604576255,0.3131956599604647,0.3188760108940843,742.9999999999999,1.0000000000000002
