exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num,label
raise_arms_horizontally,1502202101b.xlsx,left,-0.239045722,-0.002122198,0.723896366,0.762704892,-0.236614203,-0.825147198,-0.15326599,1.326359788,-0.293916639,0.112554848,-0.888793607,0.187653887,-0.385477173,-0.568709799,-0.460742061,0.305557992,-0.358472345,-0.350471563,-0.396578845,-0.574407353,-0.500345844,-0.641770319,-0.170100433,-0.316211335,-0.397581404,-0.498135235,-0.142286824,-0.332982737,-0.507892428,0.492426754,-0.115088436,-0.49155733,-0.127464402,0.246733018,-0.536970593,0.852189993,-0.157686517,-0.279034352,0
raise_arms_horizontally,1502202101b.xlsx,right,-0.239045722,0.439642846,-0.317671714,1.000438197,-0.497687752,0.219308714,-0.341370796,1.025633518,-0.588275594,0.14270383,-0.703205175,0.206772281,-0.385875767,-0.215139893,-0.326532394,0.328523074,-0.354353429,-0.057111869,-0.305871262,-0.474296374,-0.483657297,-0.4554997,-0.135841865,-0.281781129,-0.344348597,-0.385529399,-0.124681622,-0.332982737,-0.261539808,0.655675829,-0.115088436,-0.49155733,-0.127464402,0.246950831,-0.337659888,0.946707701,-0.157686517,-0.279034352,0
raise_arms_horizontally,1502202102a.xlsx,left,-0.239045722,1.234752897,-0.205346893,0.171941295,-0.557511693,0.740461239,-0.601292097,-0.778724104,-0.659097612,0.393945353,-0.908187284,0.449137818,-0.44882738,-0.183283968,-0.471002944,0.299023585,-0.358194263,-0.418691574,-0.460556216,0.165785153,-0.013436292,0.943257918,0.543557937,-0.459314624,-0.276148941,0.233926839,0.57359155,0.056081303,-0.692671191,0.055626906,3.138956265,2.15072077,-0.404701358,-1.727910768,-0.955309912,1.191688927,0.053292456,-0.279034352,0
raise_arms_horizontally,1502202102a.xlsx,right,-0.239045722,-0.048031539,-0.373845231,0.030402488,-0.583267265,-0.038747944,-0.279880784,-1.064414061,0.339461413,0.856229755,0.725355994,0.5071318,-0.379088081,-0.124145579,-0.511785848,0.307328635,-0.350357516,-0.404096484,-0.45686667,1.064771516,1.648957736,2.589056959,1.36603719,0.853708214,2.338506822,1.770910748,1.626529197,0.056081303,-0.395216736,0.344622861,3.138956265,2.15072077,-0.404701358,-1.593075022,-0.796697856,1.41933193,0.053292456,-0.279034352,0
raise_arms_horizontally,1502202102b.xlsx,left,-0.239045722,0.914652268,0.15731391,0.165483026,-0.686524142,0.416710937,-0.479872399,-0.46296152,-0.659097612,0.303498405,-0.373833464,0.395883201,-0.35383067,-0.235447806,-0.449930554,0.279487598,-0.306526959,-0.42641183,-0.469695113,-0.061346627,-0.281001268,0.719134216,-0.217265786,-0.426772595,-0.345470672,0.239688832,-0.026542844,-0.94729438,-0.325109108,0.003961466,2.775507135,2.228940063,0.532652754,-1.433086537,-0.078644653,0.039212924,-0.486079876,-0.279034352,0
raise_arms_horizontally,1502202102b.xlsx,right,-0.239045722,-0.147227204,0.038876501,-0.001872423,-0.604984476,0.135765218,-0.364109038,-0.853905672,-1.462006901,0.36379637,-1.33840111,0.449047414,-0.474051888,-0.198639095,-0.438970968,0.290768362,-0.34697497,-0.44004315,-0.460323555,0.191349149,-0.411296294,2.073742247,0.439651635,-0.540929345,-0.283364627,1.38637781,0.621201225,-0.94729438,-0.054753768,0.228933752,2.775507135,2.228940063,0.532652754,-1.410822323,0.099057627,0.133333551,-0.486079876,-0.279034352,0
raise_arms_horizontally,1502202103a.xlsx,left,-0.641077163,0.755237682,-0.719521978,-1.202754011,-0.691084255,0.717706254,-0.599593258,0.063309453,-0.248206124,0.630112385,-0.832003423,0.706020803,-0.469171458,-0.736888966,-0.50741328,0.298854252,-0.35809143,-0.524537378,-0.469423779,-0.639307937,-0.40498838,-0.854713255,-0.640842841,-0.307259904,-0.442977616,-0.612028134,-0.543149677,0.076558358,-1.242436843,-1.536453468,-0.531599488,2.123025901,-0.417118867,-1.498461515,-1.84735856,-0.095937278,0.064300055,-0.279034352,0
raise_arms_horizontally,1502202103a.xlsx,right,-0.641077163,-0.809051798,-0.751205473,0.19615622,-0.578792905,-0.633830726,-0.525185035,-0.726097007,-0.6956013,1.181168792,-1.488114921,0.557162747,-0.494010935,-0.240752687,-0.489629278,0.314201678,-0.351993616,-0.363847387,-0.457355224,0.256338393,-0.267473882,-0.537472746,-0.705642961,-0.093449575,-0.302376142,-0.180659872,-0.428414836,0.076558358,-0.842309494,0.483187704,-0.531599488,2.123025901,-0.417118867,-0.906997508,-1.35255533,1.547696274,0.064300055,-0.279034352,0
raise_arms_horizontally,1502202104b.xlsx,left,1.771111485,2.040658762,1.310172353,1.022697958,-0.055928273,1.402462388,-0.454881927,1.554410543,0.655675035,0.934952099,1.09930828,0.416610176,-0.29695974,-0.607167246,-0.505776744,0.32075922,-0.360142653,-0.43900375,-0.451964726,-0.670773316,-0.438382462,-0.920188364,-0.568753046,-0.285267102,-0.438754288,-0.593370534,-0.553460155,1.905841916,-0.81671835,-1.25643524,-0.050348996,-0.419359962,-0.477029489,-0.327426316,0.26196309,0.021255185,0.119671612,1.687493461,0
raise_arms_horizontally,1502202104b.xlsx,right,1.771111485,2.554127822,1.360821244,1.054140122,0.084826259,1.770780677,-0.244919674,0.852715912,0.474716683,0.712184616,1.436668327,0.354975728,-0.254628623,-0.461377578,-0.456037206,0.319063418,-0.336408925,-0.277872133,-0.399594908,-0.514718996,-0.344599216,-0.691908662,-0.512485532,-0.24150708,-0.410445254,-0.469229688,-0.501693363,1.905841916,-0.734730584,-1.205478728,-0.050348996,-0.419359962,-0.477029489,-0.316967547,0.328579374,0.05639606,0.119671612,1.687493461,0
raise_arms_horizontally,1502202106b.xlsx,left,-0.641077163,0.356573467,-0.718322223,-0.548787275,-0.437154618,0.490033339,-0.563466306,-0.445419154,0.26169793,-1.351345759,-1.533915848,-0.16013167,-0.398840363,0.324438144,-0.234908526,0.300138802,-0.315877115,-0.110798524,-0.381339485,-0.150786539,-0.142118156,0.392125473,-0.299873729,-0.330790174,-0.417173602,-0.177697342,-0.384474312,-1.35000979,1.192572475,0.53255543,0.925297115,0.394848862,1.754672575,0.319207991,-0.418729955,-1.486052692,-0.802777662,0.212597601,1
raise_arms_horizontally,1502202106b.xlsx,right,-0.641077163,0.053843391,-0.707351489,-0.696519322,-0.197820929,0.184605834,-0.561742671,-1.04185959,0.144014508,-1.011332231,-0.643089003,0.031208033,-0.285941367,0.454225678,-0.226965425,0.300969013,-0.352113067,-0.059145425,-0.35634989,0.239187858,-0.094556287,0.406843744,-0.284862881,-0.325058471,-0.395851919,-0.032252528,-0.371370077,-1.35000979,1.320066195,0.63602844,0.925297115,0.394848862,1.754672575,0.346724359,-0.402210856,-1.477831042,-0.802777662,0.212597601,1
raise_arms_horizontally,1901202101a.xlsx,left,2.977205809,-2.276499699,2.574453949,-1.317910026,2.728721203,-1.4190011,2.419926783,-1.789164372,0.68816543,-2.021993131,0.790041827,-3.419242368,3.703333313,2.557304294,2.77578665,-3.220011945,3.486209504,2.781358595,2.966227701,2.479951818,2.944061648,1.601959927,2.432838889,3.167840602,2.392068909,2.033046611,2.260258356,-0.599184449,1.318208208,-1.290393142,0.187541085,1.122838245,-0.211259177,-0.401098613,-1.045832083,-1.651627105,-0.100202391,-0.770666305,1
raise_arms_horizontally,1901202101a.xlsx,right,-0.239045722,0.192705949,-0.13786816,0.098654941,1.289358324,1.30918559,1.415476505,-0.072017369,0.754993201,-0.460275825,-0.402822523,0.220490906,-0.169360343,0.345414828,0.248899604,0.258583268,-0.284339743,0.322704847,0.017446145,-0.201713866,-0.350641793,-0.218207957,-0.562980965,-0.392758308,-0.19294681,-0.098826535,-0.394988513,-0.599184449,0.215228031,0.620719807,0.187541085,-0.093260228,-0.211259177,0.072016017,-0.665185304,0.475074996,-0.100202391,-0.770666305,1
raise_arms_horizontally,1901202101b.xlsx,left,3.37923725,-2.378521024,2.593461517,-0.824620037,1.729390756,-2.870339452,3.417748312,-1.916785083,0.806566775,-2.056287599,0.198375926,-3.599467801,3.742440111,3.831999644,4.136608283,-3.401906104,3.367933239,4.263345038,4.413401003,3.838388217,3.825448325,2.93803702,3.942421351,6.266773127,4.360475227,2.970838355,3.538758992,-0.07360671,1.808248508,-1.118584917,-0.887674149,-0.615387833,-0.321790371,-0.21746691,-0.565342936,-1.864973934,-0.016422335,-0.279034352,1
raise_arms_horizontally,1901202101b.xlsx,right,0.565017161,-0.085899913,-0.683114216,0.421967736,0.070475304,0.069097754,-0.505533347,0.285512753,0.654015639,-0.671318704,0.200855764,-0.149856929,-0.059069582,-0.230560195,0.023597136,0.307567872,-0.306481136,0.102581569,0.027224611,-0.235140538,-0.238093424,-0.252356126,-0.158078462,-0.214502169,-0.357030285,-0.033771357,-0.101636095,-0.07360671,0.206269598,-0.549900937,-0.358436713,-0.615387833,1.001356767,0.783969457,-0.10172151,-1.539609664,-0.636364174,2.179125414,1
raise_arms_horizontally,1901202101b2.xlsx,left,4.183300133,-3.18354757,2.986741309,0.355567552,1.36548991,-2.215892053,3.391682769,-2.123638813,-0.083094699,-2.023556411,1.055462807,-4.915917125,3.859467242,4.723824782,4.020894369,-4.882661012,4.76916722,4.283508125,3.623437252,5.537543347,4.367333559,4.563558263,4.092767958,3.112479054,4.069052995,5.73643726,4.675354015,0.513402193,1.591242807,-0.51282881,0.461935153,-0.334995367,-0.427588301,-0.533646653,0.66906074,-1.166337287,0.073702379,0.212597601,1
raise_arms_horizontally,1901202101b2.xlsx,right,0.162985719,-0.159251184,-0.480757527,0.815346522,-0.454284739,-0.080818374,-0.506171853,1.023753979,-0.208618737,-0.099744239,-0.125807206,0.10454599,-0.273988367,-0.43230795,-0.253669975,0.279270758,-0.349291615,-0.307667811,-0.22743613,-0.455235493,-0.418176234,-0.509919078,-0.661447174,-0.313299345,-0.404198562,-0.358359402,-0.52091469,0.513402193,-0.453846799,-0.088378671,-0.520492123,-0.334995367,-0.427588301,0.469872432,0.921247304,0.517760317,0.073702379,0.212597601,0
raise_arms_horizontally,2001202101a.xlsx,left,-1.445140046,1.082551014,-0.121217587,-0.273865118,3.97760033,1.725124206,0.702977268,0.194877196,2.35961887,-1.110991369,1.065152465,0.138258488,-0.043295419,-0.582667947,-0.22366818,0.270878296,-0.327465673,-0.439288936,-0.456006692,-0.512745229,-0.290192187,-0.551584407,-0.289658888,-0.401338967,-0.337307637,-0.657235986,-0.611937497,-0.305679998,-0.524927628,-0.051736464,-0.273673247,-0.50735567,-1.885347824,1.515000585,1.284159306,-0.814400941,8.037470658,-3.228826071,1
raise_arms_horizontally,2001202101a.xlsx,right,-1.445140046,0.227660303,0.199595162,-0.761155542,3.556452912,-0.552363853,-0.580384634,-0.226139582,-0.221815044,-0.02060316,-0.157416751,0.458536338,-0.244230223,-0.485260715,-0.261064844,0.309066553,-0.346837422,-0.462783517,-0.437892234,-0.488929255,-0.383715869,-0.676049535,-0.470513743,-0.348168531,-0.355864907,-0.660943991,-0.637727018,-0.305679998,-0.581501919,-0.179696189,-0.273673247,-1.581057686,-0.44110512,1.412300117,1.255459956,-0.868067157,0.086009486,-0.770666305,1
raise_arms_horizontally,2001202101a2.xlsx,left,-0.239045722,1.143106597,0.012027499,0.726902915,-0.299349826,0.758192698,-0.473162536,1.236141907,0.280758119,-0.721567008,-0.34915242,-0.125411464,-0.239141272,-0.324359756,-0.456358328,0.303927964,-0.353871814,-0.429931489,-0.445781439,-0.588532129,-0.437794073,-0.423947132,-0.720559618,-0.329438297,-0.385989068,-0.622661527,-0.574584731,0.076558358,-0.779593623,0.350149447,1.350907359,0.816751237,-0.417118867,-0.992341842,-1.369312573,1.489191793,0.064300055,-0.279034352,0
raise_arms_horizontally,2001202101a2.xlsx,right,-0.239045722,-0.447689756,-0.407111134,0.40844335,-0.370150183,-0.67503986,-0.608838001,0.785052502,0.280758119,-0.239183284,-0.264632163,0.092140089,-0.281719695,-0.337434925,-0.390015091,0.310997387,-0.358664411,-0.4348348,-0.457496974,-0.424262596,-0.361566307,-0.45256142,-0.623859837,-0.316230093,-0.383717278,-0.602455251,-0.633859424,0.076558358,-0.742660661,0.467439255,1.350907359,0.816751237,-0.417118867,-0.976480569,-1.461175516,1.610229567,0.064300055,-0.279034352,0
raise_arms_horizontally,2001202102a.xlsx,left,-0.239045722,0.287561913,-0.748711595,1.024447951,-0.673434965,0.387119052,-0.592379775,0.048273139,-1.350692164,1.911444151,-0.379690952,0.600745143,-0.459660651,-0.62969096,-0.564970865,0.322615894,-0.362307473,-0.515774591,-0.437294031,-0.104154169,-0.474997192,-0.186877027,-0.606695975,-0.298113113,-0.44267583,-0.357737125,-0.565964318,1.12088815,-0.669301678,-0.233486578,-1.19217941,-0.421533493,-0.510518335,1.997740919,1.7143555,-0.100775838,0.152360844,0.704229555,0
raise_arms_horizontally,2001202102a.xlsx,right,-0.239045722,-0.303661522,-0.848752728,0.780219522,-0.695502925,-0.238131375,-0.608274246,0.048273139,-1.514475049,1.388861784,-1.144368959,0.532611278,-0.486553517,-0.581205536,-0.522686692,0.317542078,-0.364068898,-0.526835739,-0.482803444,-0.128099622,-0.529852704,-0.219976416,-0.560435973,-0.319426326,-0.432710497,-0.411724084,-0.616799513,1.12088815,-0.624563243,-0.237480864,-1.19217941,-0.421533493,-0.510518335,2.04338734,1.665366766,-0.105409525,0.152360844,0.704229555,0
raise_arms_horizontally,2112202001a.xlsx,left,-0.239045722,0.86937903,-0.794644893,0.535778346,-0.189527944,0.703277034,-0.504184332,0.063309453,-0.890904332,0.434143997,-0.854218627,0.403263448,-0.457963768,-0.479059134,-0.538609057,0.298427812,-0.358110057,-0.509133982,-0.485851278,-0.249798825,-0.391185408,-0.488762916,-0.519086373,-0.298116344,-0.428828253,-0.472140913,-0.507961874,0.199420686,-0.473533777,-0.016668852,-0.199516819,-0.361621733,-0.48621742,-0.644574186,-0.67952553,0.9424532,0.128511047,-0.279034352,0
raise_arms_horizontally,2112202001a.xlsx,right,-0.239045722,-0.2062049,-0.774690059,0.31987742,-0.584802954,0.036790485,-0.590192421,0.724907248,-0.314557786,0.052256882,-0.598629566,0.281105179,-0.385586473,-0.570871472,-0.476113483,0.306392982,-0.356063985,-0.516810919,-0.476666792,-0.461541492,-0.433877727,-0.595441389,-0.559238273,-0.303618714,-0.43078836,-0.54726475,-0.547731374,0.199420686,-0.554415389,-0.108684213,-0.199516819,-0.361621733,-0.48621742,-0.796820242,-0.757781422,0.894918613,0.128511047,-0.279034352,0
raise_arms_horizontally,2112202001b.xlsx,left,0.967048602,0.464128242,0.437724174,-0.103914232,2.986644378,1.340218617,0.109287,0.210665325,2.526744547,0.053261848,-0.026139938,0.456364375,-0.263408034,-0.523096316,-0.10915506,0.277017123,-0.264647144,-0.364131344,0.058108645,0.259237738,2.284025488,-0.030479836,1.596943748,1.261967979,2.459794948,0.048131598,1.518416786,2.062832669,-0.828787576,-1.350065206,-1.209930765,-0.574452706,-0.382008759,1.43306808,0.894300243,-0.45737195,0.033570509,2.179125414,0
raise_arms_horizontally,2112202001b.xlsx,right,0.162985719,-0.451710214,-0.646887161,0.277057928,-0.390664152,-0.238385682,-0.470532251,1.602652049,-0.135493399,-0.038190066,-0.525556767,0.23594281,-0.337566142,-0.708086999,-0.448942782,0.299291607,-0.353542147,-0.503985843,-0.474258583,-0.682239909,-0.498197947,-0.907627271,-0.43939907,-0.306166812,-0.437006999,-0.631655227,-0.573713007,2.062832669,-1.105990524,-1.372939134,-1.209930765,-0.574452706,-0.382008759,1.647258635,0.975971561,-0.582026412,0.033570509,2.179125414,0
raise_arms_horizontally,2112202001b2.xlsx,left,0.967048602,1.853804066,0.694074657,0.523662112,-0.336857499,0.956224741,-0.559699512,0.242241584,-0.011932775,0.552729996,1.532893429,0.300494879,-0.070212976,-0.348730274,-0.273471811,0.301304781,-0.351886659,-0.415580103,-0.269232024,-0.385693389,-0.433845455,-0.547240632,-0.154428518,-0.315725873,-0.397853795,-0.49760845,-0.473199584,1.291530273,-0.746412943,-0.848736475,-0.57574746,-0.610026763,-0.401987729,0.024661794,0.299730628,0.360334659,0.050907477,1.195861508,0
raise_arms_horizontally,2112202001b2.xlsx,right,0.967048602,0.373637521,0.961798757,0.106850759,-0.489047609,-0.37499779,-0.535026407,1.052698882,0.651767564,0.208026626,1.862981651,0.160648938,0.036110209,-0.500219242,-0.255420835,0.26830648,-0.281733793,-0.456749601,-0.261810795,-0.608780148,-0.420596493,-0.737642129,-0.213814672,-0.368521373,-0.327858593,-0.594902405,-0.524573972,1.291530273,-0.854117913,-0.985930264,-0.57574746,-0.610026763,-0.401987729,0.020647144,0.179234031,0.246856498,0.050907477,1.195861508,0
raise_arms_horizontally,2112202002a.xlsx,left,-0.239045722,-0.573826674,-0.582229616,0.289873219,-0.251468216,-0.325314236,-0.533399869,0.379072037,-0.540642984,0.313548066,-0.341478997,0.330773684,-0.331275954,-0.290992723,-0.405881995,0.317812165,-0.360021829,-0.455593224,-0.434539587,-0.335264254,-0.444132885,-0.173432076,-0.408122312,-0.26945266,-0.432478544,-0.466068871,-0.501745237,0.131163837,-0.479588916,0.212521761,0.440128501,-0.3303366,-0.449395836,-0.997794112,-1.084404345,1.26682435,0.093653651,-0.279034352,0
raise_arms_horizontally,2112202002a.xlsx,right,-0.239045722,-0.321989262,-0.769534412,-0.092392793,-0.427126516,0.102433836,-0.507876222,0.634689366,-0.607288975,0.715534503,-0.73345972,0.528899394,-0.451401877,-0.540412998,-0.464436733,0.319213184,-0.36155472,-0.521364515,-0.471509761,-0.516911146,-0.450722393,-0.311057327,-0.527206554,-0.283849778,-0.438004006,-0.558849111,-0.545147893,0.131163837,-0.692565851,-0.258723168,-0.545431915,-0.3303366,-0.449395836,-1.230037646,-1.311660154,0.951763478,0.093653651,-0.279034352,0
raise_arms_horizontally,2112202002b.xlsx,left,-0.239045722,-0.236758222,-0.797765663,0.035476579,-0.521846389,-0.303817318,-0.591445404,0.770016188,1.491563385,0.504491623,-0.844888446,0.445041439,-0.444645556,-0.395573903,-0.508560074,0.327106739,-0.367411185,-0.499536621,-0.482640763,-0.48033893,-0.378960657,-0.497593048,-0.498365221,-0.273132805,-0.447987865,-0.564143181,-0.507865401,0.397365549,-0.55099494,-0.400997217,-0.60547001,-0.617670624,-0.363103826,-0.015511008,0.496425558,0.225614111,0.017517761,0.212597601,0
raise_arms_horizontally,2112202002b.xlsx,right,-0.239045722,0.006974505,-0.815599736,-0.089505232,-0.471433107,0.292441267,-0.533841354,0.995560891,-0.610479229,-0.29948125,-0.145403413,0.225339734,-0.318377916,-0.588119697,-0.519211574,0.30289597,-0.352618003,-0.513240303,-0.467841401,-0.640433312,-0.517586889,-0.650905792,-0.526335536,-0.299878844,-0.438990812,-0.631852697,-0.582259819,0.397365549,-0.63098137,-0.65308583,-0.60547001,-0.617670624,-0.363103826,-0.175120106,0.420377104,0.058990056,0.017517761,0.212597601,0
raise_arms_horizontally,2112202003a.xlsx,left,-0.239045722,-0.464432414,-0.172976191,-0.089825802,-0.497958009,-0.274131015,-0.033314217,-0.102089996,-0.115453623,0.976825686,-0.981569234,0.575180744,-0.497517648,-0.413384251,-0.519286498,0.286596433,-0.355584086,-0.430470911,-0.484026732,-0.191941751,-0.291087067,-0.445504697,-0.430976692,-0.376451211,-0.317485442,-0.411677843,-0.269470356,-0.046303971,-0.473943783,-0.008116056,-0.235185207,-0.625489144,-0.337642256,-0.349629961,0.792734825,0.340656711,-0.003580137,-0.279034352,0
raise_arms_horizontally,2112202003a.xlsx,right,-0.239045722,0.293893224,-0.541601094,0.101290816,-0.504829786,0.256689154,-0.537631779,0.13849102,-0.333597585,0.293448744,-0.790257325,0.411892938,-0.429462239,-0.363897762,-0.543535411,0.273096183,-0.346698389,-0.524947666,-0.481953232,-0.332889922,-0.417603477,-0.33687667,-0.451249764,-0.372985807,-0.363922048,-0.414974896,-0.371735587,-0.046303971,-0.457667343,0.000523908,-0.235185207,-0.625489144,-0.337642256,-0.353763567,0.80803288,0.339383471,-0.003580137,-0.279034352,0
raise_arms_horizontally,2112202003b.xlsx,left,-0.239045722,0.533924217,-0.707557345,-0.099810353,-0.28918754,0.488395817,-0.453746099,0.018200512,-1.292582178,0.564789589,-0.594170289,0.514782706,-0.450982167,-0.388624,-0.471343756,0.313274493,-0.355974598,-0.460901366,-0.465229967,-0.377000357,-0.471669012,-0.252600507,-0.166981661,-0.292441099,-0.414227956,-0.265203883,-0.189525821,0.158466577,-0.901898341,-0.372520243,-0.308011644,2.016027293,-0.465093679,-1.591956249,-1.314899866,0.967189208,0.108330449,-0.279034352,0
raise_arms_horizontally,2112202003b.xlsx,right,-0.239045722,-0.436362315,-0.794209969,-0.094686648,-0.616134339,0.063921047,-0.609321282,0.739943561,0.460157745,-0.108537693,-0.402822523,0.299514177,-0.369042654,-0.303103212,-0.422756572,0.285107438,-0.3487911,-0.505168197,-0.445193436,-0.497310457,-0.333304506,-0.209796019,-0.335813253,-0.316708833,-0.432145953,-0.360472421,-0.197715921,0.158466577,-0.853503833,-0.117229538,-0.55215929,2.016027293,-0.465093679,-1.574483696,-1.279737472,1.191249917,0.108330449,-0.279034352,0
raise_arms_horizontally,2112202004b.xlsx,left,-2.249202928,-0.563094979,0.127440327,-5.11379844,-0.474262303,0.657353458,-0.539815878,-1.568130564,-1.297137924,-1.128578275,1.759170158,1.237675441,-0.537259932,-1.25840917,-0.468361213,0.313112972,-0.349385321,-0.624177398,-0.463734292,-1.316674089,-0.299038289,-1.431990816,-0.434361615,-0.30386911,-0.429142853,-0.787634057,-0.474944732,-2.21004609,1.175254479,-1.571751758,1.048069301,-0.928667004,0.158569568,-1.252681617,-1.462492032,-2.381714696,-0.322800497,-2.737194118,1
raise_arms_horizontally,2112202004b.xlsx,right,-1.847171487,-0.314868411,-0.580835961,-5.348797715,-0.598184454,-0.904338708,0.214126726,-2.392621755,-1.229218005,-2.218966485,-0.986030659,0.894889227,-0.191229477,-1.053106971,-0.189936704,0.098941655,-0.142925294,-0.495161767,-0.258950944,-1.290937937,-0.549578511,-1.476352461,-0.759057073,-0.148321533,-0.406745618,-0.736208357,-0.634929932,-2.21004609,1.004161983,-2.812448893,-0.118266463,1.67272625,4.824101435,-1.585901272,-1.838020286,-2.749268298,-1.110455331,-0.770666305,1
raise_arms_horizontally,2112202005b.xlsx,left,-0.641077163,1.366159256,2.7840421,0.070701774,-0.558596956,0.593374699,1.974168663,-1.70846949,-0.786238389,-1.878952957,-0.779656841,-0.976167775,-0.175912759,0.646703222,0.567888703,-0.621012844,0.533934929,0.340990767,0.266171854,1.05921088,-0.106929257,1.246555402,0.456035329,-0.131687668,0.206957274,1.35552574,0.584385985,-1.957495748,3.139510487,2.9550164,2.042619177,2.533135388,2.816837725,0.961577005,0.706915641,-0.899142043,-0.952068218,-0.770666305,1
raise_arms_horizontally,2112202005b.xlsx,right,-0.239045722,1.270157201,3.198567397,-0.103780778,-0.598226971,-0.441415603,2.428426306,-1.650830288,-1.097756142,-1.94762564,-1.527724317,-1.05813749,-0.256366287,-0.422810308,-0.432786373,0.047939983,-0.201845599,-0.211120005,-0.370607775,0.792936896,-0.253548849,0.595940891,0.246042274,-0.7231859,-0.081624199,0.520977077,0.306433992,-1.957495748,2.826899379,2.971018898,2.042619177,2.533135388,2.816837725,0.734889136,0.553635192,-0.842401329,-0.952068218,-0.770666305,1
raise_arms_horizontally,2112202005b2.xlsx,left,-0.641077163,-0.297704067,0.625622114,0.027857079,-0.244941027,0.025929809,1.535694515,-1.304995077,-0.693245803,-1.738257704,-0.153317581,-1.069692305,0.235018108,0.833933033,1.184963748,-0.676864765,0.816856076,0.594696222,0.456033383,0.75547429,0.005526881,1.207527868,0.377164087,-0.561341049,-0.05129373,1.054869165,0.385960938,-1.718596776,2.56916182,2.601378946,1.650735197,0.62900616,2.392068866,0.09816638,1.100181773,-0.302310936,-0.900699424,-0.279034352,1
raise_arms_horizontally,2112202005b2.xlsx,right,-0.641077163,-1.070315938,1.576885894,-0.160597966,-0.438919043,-1.011040833,1.733041922,-1.37516454,-1.813183602,-1.574113243,-0.662526547,-0.732132323,-0.078448881,0.153146093,-0.079981273,-0.013142708,0.020612919,0.03092764,0.037757159,0.718996247,-0.145741726,0.295577178,0.555858054,-0.290567515,-0.316762631,0.299411785,0.077483906,-1.718596776,2.357013593,2.803607973,1.650735197,0.62900616,2.392068866,0.407986816,1.392957102,-0.280911148,-0.900699424,-0.279034352,1
raise_arms_horizontally,902202101a.xlsx,left,-0.239045722,0.404923447,0.793881441,-0.1082234,-0.528254014,-1.125135653,0.153420169,0.123454707,-0.245416388,1.388861784,-0.634206636,0.607219618,-0.443185356,-0.595168409,-0.438171729,0.282536979,-0.347834544,-0.500715397,-0.480177798,-0.401017931,-0.504227479,-0.397555806,-0.188590223,-0.349500063,-0.370628435,-0.488059124,-0.290763631,0.028778563,-0.506317206,-0.220263453,-0.645894546,-0.656140092,-0.385742483,-0.395225584,-0.991247785,0.576000592,0.036781058,-0.279034352,0
raise_arms_horizontally,902202101a.xlsx,right,-0.239045722,0.293937308,0.6507375,0.292701373,-0.542022792,-0.387045655,-0.619526694,-0.132162623,-0.766939891,1.489358393,-0.742048007,0.600499496,-0.485992225,-0.181187087,0.205166708,0.318828839,-0.360113279,-0.225837949,0.076726764,-0.183173241,-0.403450205,-0.123179192,-0.088670183,-0.362351127,-0.326287677,-0.273386052,-0.123399587,0.028778563,-0.254331291,0.296924859,-0.645894546,-0.656140092,-0.385742483,-0.32382429,-0.815841594,0.89161464,0.036781058,-0.279034352,0
raise_arms_horizontally,902202102b.xlsx,left,0.162985719,1.049819081,0.706865887,0.048785874,0.118562047,0.424844225,0.056261914,-1.370778949,0.420939415,-1.067024102,0.945285603,-0.866558408,1.301130494,1.376586219,2.061190845,0.017780395,0.84714889,1.566956219,1.4974789,1.313330886,1.923445834,1.116257657,2.286050082,1.866735162,2.54425767,0.912682884,1.34108498,-0.387588217,0.681986017,-0.125547482,-0.538406884,-0.242439484,0.213725369,0.942661792,0.350601155,-1.090597876,-0.350090168,0.212597601,1
raise_arms_horizontally,902202102b.xlsx,right,-0.239045722,-0.520266495,-0.766052184,0.046451823,0.718463255,-0.356529743,-0.58867503,-0.673469909,0.108500792,-0.651219382,-0.10947107,0.007546143,-0.330519231,1.208513764,0.228484711,0.448125499,-0.278163923,1.856519098,0.685366834,0.169382196,-0.244170278,-0.39195347,-0.417125062,0.035819272,-0.273993396,-0.334373476,-0.471135322,-0.387588217,0.370076699,-0.081144926,-0.239928747,-0.686256228,0.213725369,1.149672744,0.150199454,-1.051204395,-0.350090168,0.212597601,1
raise_arms_horizontally,902202103a.xlsx,left,-0.239045722,-1.156880768,0.086035823,-0.002995807,-0.599179205,-0.673722925,-0.423422085,0.980524577,-0.500273363,0.615037893,0.131497983,0.438262606,-0.375600628,-0.610603452,-0.500778755,0.313186915,-0.354835305,-0.476807105,-0.462196867,-0.558998069,-0.514538711,-0.694401565,-0.669640776,-0.306082988,-0.362500222,-0.631926346,-0.603454967,0.049255618,-0.872585479,0.004983612,-0.269917685,-0.664222773,-0.398426553,-1.334018158,-1.608832605,1.21172484,0.047788657,-0.279034352,0
