,Unnamed: 0,Unnamed: 0.1,Source,Exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
473,473,55,YDS,raise_arms_bend_elbows,22.6 13.37.22.xlsx,right,1.9296867429180347,13.277494611469097,2.2727812655129545,0.21542933910540912,0.7701750794299602,17.732061642288024,3.968249911753369,-0.7154362396227907,-0.48259561760289366,0.6307410427565974,1.0923050249904065,0.8634811276050693,-0.2805972866029303,-1.2518745987738558,0.323376324791367,0.27761020109894086,-0.2614954314667464,-0.3758918155824558,0.0757421107029638,-0.42956393898601386,-0.3745368128077062,-0.33527971854007615,0.5658294075016083,-0.26532368504532966,-0.2657258901678362,-0.3569624701444607,-0.15136099506509063,0.7919574569264268,-0.6937656374138719,-1.375294939562175,-0.01939649484476715,0.39874522722145134,0.061986476755874306,-1.093668116116753,-0.5813680804324436,-1.4813578837248407,-0.24995857373971966,1.172810391034792
474,474,56,YDS,raise_arms_bend_elbows,22.6 13.45.32.xlsx,left,-1.8892744551082326,12.201051963466407,0.041383402727647754,0.7602662456891076,-0.2838863508019394,12.515506007683811,-0.036593176975451905,0.0707087502137073,1.5675651141449916,8.740322012736373,10.037850911198648,1.1369617215427819,-0.3620099538895025,-2.03231173891216,-0.08845801113379455,0.4175530819481785,-0.4014570361547974,-0.9088253613302875,-0.19039348960950103,-0.49348974707462334,0.027814132346280128,-0.5771813948493844,0.6288070291930612,-0.3345846158363043,-0.28721013631814324,-0.5156491519352893,0.1880476059264375,0.6885962420043071,-0.8803803228278965,-1.2155575759450528,-0.9328706973245137,-1.53514926926177,-0.6965718812905679,-0.07097694016179076,-0.793626459444081,-1.2983154438543472,0.1990420836493398,-0.40064951246530156
475,475,57,YDS,raise_arms_bend_elbows,22.6 13.45.32.xlsx,right,-1.3437085696759088,14.480986301077436,2.7805429382287032,0.6711965481085487,-0.6343497506473204,13.38847009642508,-0.8030656886105075,0.09506817243399307,1.787826755621005,5.523722459270682,7.197844988988543,1.0046317144073647,-0.3121227909186634,-1.8636703158446175,-0.25924283495595085,0.4039832251698326,-0.39825171419198296,-0.8747734036827015,-0.3055078982314572,-0.6270510511212706,-0.2502334255154045,-0.6162804699115183,0.3395470755116174,-0.42704034053557066,-0.4575807050663348,-0.5834778399141656,-0.16530479826599023,0.6885962420043071,-0.8641048669800764,-1.340561820257369,-0.4611093493333283,-1.53514926926177,-0.4926443775006856,0.15547116782663656,-0.9124773952824407,-1.5517529290759502,0.03729805402909415,-0.007284536590277721
476,476,58,YDS,raise_arms_bend_elbows,22.6 13.51.51.xlsx,left,-0.252576798811261,13.653858752418852,-0.6074523021377621,0.3277983362403818,-0.5069033346308238,15.146914957999403,-0.9759250731454212,-1.269059471902015,-1.0070917334794383,4.176749472868472,-0.35114670371402784,1.1340727641499695,-0.5007059699395437,-1.8897212835304344,-0.6896126684414918,0.4057091244162269,-0.4068003169142819,-0.8478972244336085,-0.5023707027567288,-0.01984628467238728,-0.15149184834553947,0.39264266293534256,-0.7403856501037471,0.11964976725745523,-0.01681614497197696,0.13370132711344565,-0.5166387563343556,0.7015163938695721,-0.8087908660871448,-1.507489031827632,0.00681029386965424,-0.42877914435599207,-0.2946952044407992,-2.0223973506733657,-0.52228999377879,-1.2506932434980598,-0.08521394516764956,0.3860804392847458
477,477,59,YDS,raise_arms_bend_elbows,22.6 13.51.51.xlsx,right,-0.252576798811261,12.20115950874416,-0.5787845918687001,0.40200734628308715,-0.569688238358899,14.206686535408997,-0.9506841836537229,-1.1298627735003814,0.5621574811328284,3.4190771680172305,-0.603040366739544,1.0651179573287926,-0.4983208686802344,-1.8962942252700203,-0.5365201626430349,0.3694530797976948,-0.39352057931881534,-0.9106508847462003,-0.506283354803283,0.1868982634366399,0.3275458232816612,0.4283106057787688,-0.5266452022774252,-0.33183483855045354,-0.2894191974928407,0.4246977222899414,0.13339590254425496,0.7015163938695721,-0.758889290006874,-1.3941520064413588,-1.0511952048011304,-0.42877914435599207,-0.2946952044407992,-1.9235622807408188,-0.38568019906679835,-1.0900389453799788,-0.08521394516764956,0.3860804392847458
478,478,60,YDS,raise_arms_bend_elbows,22.6 14.15.58.xlsx,left,1.9296867429180347,10.949076567901416,-0.46086179276944067,0.6189399696841134,-0.7128557416816964,12.381630614397494,-0.7511045292385349,-0.1396680780523969,-1.0939979864501612,1.550407257904318,0.46138215032374874,0.7816576287587959,-0.36389271812967366,-1.2619278742360165,-0.37015097376069145,0.3544853072358945,-0.3604162632126867,-0.693203086785339,-0.3925122788045956,-0.5906967413101033,-0.7851171192707445,-0.5489283358146705,-0.5131601930132569,-0.5135273687544408,-0.6229223556449358,-0.5305465667772661,-0.557538098389644,0.8048776087916918,-0.6616188905880152,-1.4542862965292194,0.5498078249334962,0.6065655170162157,0.2531476363594566,-1.4656581976954235,-1.6772681623303118,-1.0391502895071163,-0.3179045208232098,1.5661753669098155
479,479,61,YDS,raise_arms_bend_elbows,22.6 14.15.58.xlsx,right,1.9296867429180347,11.396051252940737,-0.35638182784270767,0.49462072228761117,-0.7175191887600509,12.84744817484851,-0.6875350007071872,-0.05108836088772199,-0.8004901304986887,1.728983222010671,0.32585783777367144,0.8408205203089807,-0.3998246392496036,-1.4649550682176373,-0.5056048966975214,0.3715572424092892,-0.3478583378502493,-0.7712968996649292,-0.4439092963579978,-0.6446758838952632,-0.7858090523901058,-0.47326304273472836,-0.4042395282967825,-0.48561271735782285,-0.5954501159566725,-0.5152441773185008,-0.545497956926589,0.8048776087916918,-0.6810155131100032,-1.519256101009952,0.5498078249334962,0.6065655170162157,0.2531476363594566,-1.4573314782596516,-1.8081028298384283,-1.0885197597206737,-0.3179045208232098,1.5661753669098155
480,480,62,YDS,raise_arms_bend_elbows,22.6 14.2.23.xlsx,left,-0.252576798811261,12.317688114721067,-0.622686021675564,0.24098203316873504,-0.4910620090902183,14.600123143368483,-0.9706216876812719,-0.7992706147965019,0.9375821149331403,4.892328871894645,-0.24174788019380575,1.1714332238234035,-0.49738542594561735,-1.4003942248057857,-0.49480036359424956,0.3638035545326146,-0.35507086924281744,-0.3846635563872363,-0.3862209778248427,-0.11012979698703564,0.3598759857428372,0.3413159496928636,-0.14814180550074282,0.0013548451177819885,-0.1443837302170943,0.20978323550811065,0.3489543908382991,0.6498357864085121,-0.8986332202280135,-1.4908520207759324,0.8544164211367314,-0.40684587991907634,-0.27207316153009503,-0.11539226833682102,-0.41687533023539036,-1.2520335900903816,-0.09754736790557672,0.38608043928474506
481,481,63,YDS,raise_arms_bend_elbows,22.6 14.2.23.xlsx,right,-0.252576798811261,12.073815607444955,-0.6000830190831941,0.4655910650280862,-0.45281513052337274,13.911857888899794,-1.2533518709536864,0.0707087502137073,2.6521701160027162,4.471399813643956,-0.16182695981366768,1.1165244676390917,-0.4914621614390878,-1.9346832647486223,-0.6301995016360806,0.414419282907238,-0.4055782101923532,-0.8869682024107657,-0.4691699088329021,-0.2495757346831582,0.6837225866612079,0.014169889020110932,0.5545759628215654,-0.10963384276166066,0.003975858392731495,0.009744367334905146,0.681720741831542,0.6498357864085121,-0.9441868529540725,-1.501812748151115,0.8544164211367314,-0.40684587991907634,-0.27207316153009503,-0.07476953481157805,-0.5296029125200966,-1.2122739270892826,-0.09754736790557672,0.38608043928474506
482,482,64,YDS,raise_arms_bend_elbows,22.6 14.22.38.xlsx,left,-0.252576798811261,11.53861026642656,-0.6189438345738644,0.613637141786243,-0.5573333525330634,13.194665359554442,-1.1840596674722705,-1.2168607100014024,0.37880545406782645,4.752019185811083,-0.2835741569327295,1.1128014456280582,-0.4976180386248521,-1.4851273467622443,-0.48686046502970154,0.39189081061341846,-0.387414739151591,-0.5978989622639428,-0.2380247356015444,0.48447978976615885,0.9125837988718682,0.7830584425327118,0.32388809258225265,0.8328409623471346,0.8333697667924831,0.6588519024276678,0.5358293283272557,0.727356697600102,-0.8316218470699477,-1.3344556556664522,0.8151633677665101,-0.4416837764151566,-0.3080050854678093,0.24267419621727543,-0.19971422160015875,-1.0524758686589284,-0.07781389152489301,0.38608043928474506
