,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
0,21.6 10.13.55.xlsx,left,13,0.23755633908701085,0.014796488123068139,0.8717432137571366,0.024426892088454565,0.23562439237421257,0.018989542623472525,31.0,5.901977069875258,54.84615384615385,13.011828937843147,-0.3636934940696342,0.08123895040951505,0.4784837266571615,0.13345765154283884,-0.11254626202933447,0.11373814566930349,4.182940291538954,1.6416924270559214,0.6319133550802966,0.11686200107210831,0.39142959572443004,0.1336677711010228,0.12225121693951033,0.11073983789193034,4.735379544622583,1.2208105554070885,733.0,0.002969778167591968,0.013014676288659401,0.38801906058543223,0.36759700476514634,0.3267528931245745,0.10559575599119687,0.10579424453615839,0.20586964975546096,91.81250000000001,15.999999999999998
1,21.6 10.13.55.xlsx,right,13,0.24677085993875802,0.0317769588233587,0.8811782593933262,0.01607183439368749,0.246525906021174,0.032043633156186954,28.0,6.191391873668903,58.53846153846154,12.244831458043734,-0.33630552011275816,0.0681165552799859,0.49362453080392316,0.12232081970698847,-0.1300132733076831,0.07899118274434348,4.209238574474908,1.2702426834544085,0.7060489849660112,0.1591217573966943,0.4275741168388728,0.12387877666088887,0.25067148297823183,0.1861126185311565,5.0362486594301945,1.434066332521169,733.0,0.003016246744449165,0.013106105654348905,0.38801906058543223,0.36759700476514634,0.3267528931245745,0.1080598313622578,0.11116864819004012,0.20646369723671376,91.81250000000001,15.999999999999998
2,21.6 10.42.22.xlsx,left,14,0.7842580703676336,0.1534839972427649,0.8916375953539435,0.01088835615898857,0.8298094479579117,0.08326310557553777,6.285714285714286,2.198900824313101,46.785714285714285,89.08092999016168,-0.09706759698169141,0.0891538239636843,0.14217963009565854,0.08978781468783643,-0.5768249453520436,1.1547303640620585,2.4740028457752925,1.0925480224923272,0.44640214213762064,0.5910402860861133,0.3441253035502146,0.5657556885233378,-0.1267363825342603,5.040969713517606,7.412393889360866,10.564453199992863,632.0,0.0016709303032984523,0.0034257695958676013,0.16587677725118483,0.23696682464454974,0.023696682464454975,0.021671916616875894,0.025102651849847397,0.0336061964630122,1266.0,1.0
3,21.6 10.42.22.xlsx,right,6,0.5375687410229117,0.22239485219333593,0.9043590104093479,0.013474829866828538,0.5693291760530697,0.2172900455373019,7.333333333333333,3.669695718539436,164.0,225.5898933906393,-0.2180255781757223,0.321889311817821,0.3673571990196736,0.21385743513018438,0.361680966970422,2.225243682399833,4.657608190092937,1.805650607829606,1.6606917133844306,0.8655512296620577,0.9984157040719325,0.6167568750648369,6.833788714497987,7.760103981324944,29.921771939585298,18.20298354289071,632.0,0.0021637574224531372,0.005637054385561304,0.1895734597156398,0.04739336492890995,0.23696682464454974,0.04322887494688472,0.04506430137341042,0.05698630390740709,126.60000000000001,10.0
4,21.6 10.5.25.xlsx,left,8,0.23203106672275894,0.014424323143575635,0.8723438057230922,0.05923371403045074,0.23495762087935046,0.02047708428307735,15.0,4.242640687119285,89.375,32.38578832936271,-0.3348884981176441,0.39402622094767165,0.6265623674953965,0.1963033133072218,0.20696823990999424,0.5878876917359147,7.25683370759171,4.983193755349619,1.3596904777962129,0.33966789102764583,0.9148425495925946,0.08639068441186461,0.29659892364323137,0.40064048892352094,19.056341649547228,4.540207448083348,742.0,0.002735862205741155,0.015956326455910736,0.5043712172158709,0.18157363819771352,0.16139878950907868,0.08187876191029912,0.09139737060106791,0.3868654990292869,185.875,8.0
5,21.6 10.5.25.xlsx,right,7,0.19274821665616534,0.009329809334531217,0.8136190941821667,0.035967120275184096,0.36553103031931705,0.19013585130848898,5.142857142857143,0.6900655593423541,101.85714285714286,8.914941978285134,-0.1266349284966634,0.05220317983456419,0.6908037355171589,0.19584704599104916,-0.4276435132134166,0.5109212567693143,10.940433515827795,5.311615574675549,3.330460749705114,0.3141496090563311,1.8450803201506958,0.2108739700904533,23.763946694661872,10.759376837430139,45.74095618023868,12.75312779823254,742.0,0.003521613267407416,0.016554095331845348,0.5043712172158709,0.18157363819771352,0.16139878950907868,0.08906671758598869,0.10744481528739665,0.39099613259935573,185.875,8.0
6,21.6 10.52.40.xlsx,left,7,0.40958124600531237,0.10268229948717715,0.8966955291317724,0.022758499619730962,0.3939599306664869,0.09924089764171734,22.285714285714285,5.407226205560041,67.85714285714286,20.39140808795518,-0.22969220929182574,0.058836251386166126,0.5786682371800198,0.16073907181188415,-0.3368035586669831,0.39492685500887986,7.660028343136313,2.5850655408244796,0.6760169999928713,0.16825573047333378,0.7229617317999733,0.1973107678379679,0.0575629240544987,0.14319174716323727,10.773432192458126,3.1842561657984403,642.0,0.0029638526064987214,0.015157087539110818,0.1166407465007776,0.09331259720062209,0.18662519440124417,0.05942102189995957,0.06816428580811017,0.33521277582679687,160.75,8.0
7,21.6 10.52.40.xlsx,right,7,0.28485511243213324,0.03649667631947054,0.8934370770658706,0.03906560895439333,0.248830572868792,0.015387685531689246,28.428571428571427,5.912053869204928,83.57142857142857,12.869306415617261,-0.236520684233163,0.04299080641349413,0.49077726798855165,0.13794918441350595,-0.029645578727953974,0.021198141597503294,4.816413095564156,1.8825580797247907,0.6641922206174131,0.13815493803810067,0.5471228877906212,0.13891677443143008,0.07890384447572678,0.07267681243654202,6.512244864431329,2.1630629827575656,642.0,0.002917551551518077,0.016299484780108207,0.09331259720062209,0.1166407465007776,0.18662519440124417,0.06650411807039137,0.06709766871556817,0.3623118217344908,160.75,8.0
8,21.6 11.13.1.xlsx,left,13,0.3132377527482266,0.0805530720516647,0.9000455483483519,0.027617347815129874,0.3087408833581045,0.066782078718944,11.692307692307692,5.764613536983137,56.46153846153846,49.79393434381238,-0.4785182945213288,0.3037159371981172,1.091591344332016,0.3696576580786292,-1.4198173285570397,2.7984107821729514,17.07146032504143,6.361563161922377,1.7929023279630227,0.8080758522552222,1.4408979067771885,0.23479023381348627,5.344216094227098,6.810196596598748,33.917913487734076,9.161359727536874,585.0,0.004660612876783526,0.014872567474739718,0.02559726962457338,0.4351535836177475,0.4095563139931741,0.11939375876062851,0.13012398132309558,0.21362788081134831,73.24999999999999,16.000000000000004
9,21.6 11.13.1.xlsx,right,2,0.8527905084406184,0.008352640145916398,0.9305419965762705,0.01509863394074432,0.865320146984111,0.009366944613923383,11.5,3.5355339059327378,112.0,96.16652224137046,-0.024976257481246572,0.019554712676091827,0.12881313472998834,0.01838767143982002,-0.12706211304752563,0.15724237564720364,2.088270983444053,0.16513680596752844,0.21406578333219745,0.0829152633385141,0.09998212661571967,0.0056216387290223225,-0.01798956647867493,0.2111744208525446,2.059471476236711,0.5447527261699127,557.0,0.002203866036281106,0.007149509999878465,0.08057296329453895,0.05371530886302596,0.02685765443151298,0.06686791467589699,0.06800109392610897,0.07291599913833498,1117.0,1.0
10,21.6 11.4.46.xlsx,left,7,0.23852493950609713,0.015117593573570346,0.8971160718221396,0.007362999332401185,0.2420492547124952,0.016367162073852828,19.285714285714285,5.089672082242814,81.42857142857143,9.744351233016026,-0.24296902985408209,0.030288296849536246,0.7099574557605088,0.05640455064542808,-0.10770464904568568,0.07123860472322872,8.338911558530352,1.7692141488336242,1.0858446679732905,0.30234251681870933,1.1499309804059366,0.25066190231982555,0.5017286859552812,0.5030531405779508,16.927838030443258,6.866994234454329,635.0,0.0033386588023185653,0.017243848337061544,0.589159465828751,0.21209740769835037,0.18853102906520033,0.09325315231823025,0.12513028690644334,0.36134632104798803,159.12499999999997,8.000000000000002
