,Unnamed: 0,Exercise,Source,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
10,10,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,310.0,0.0117848659500571,0.0338451653573361,0.1929260450160771,0.7234726688102894,0.2411575562700964,0.1773919960940452,0.1811159572851476,0.4431546668551837,124.4,5.0
11,11,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,572.0,0.006662142212705,0.0216221220898614,0.02615518744551,0.2877070619006103,0.3138622493461203,0.2060495909599577,0.241454970382664,0.2858346936739611,95.58333333333334,11.999999999999998
12,12,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,644.0,0.0078749486450531,0.0247342305818871,0.278853601859024,0.3020914020139427,0.2556158017041053,0.1474611636613803,0.1709726600245568,0.4379907587613864,117.36363636363636,11.0
13,13,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,476.0,0.0084447487681179,0.0282811280861397,0.7225130890052356,0.2198952879581151,0.2513089005235602,0.1199751210797592,0.1496209464195931,0.5147825336447673,119.375,8.0
14,14,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,435.0,0.0080505156238797,0.0303274799143122,1.202749140893471,0.7216494845360826,0.2405498281786942,0.07488081022289,0.1557774183651476,0.582187059656259,124.7142857142857,7.000000000000001
15,15,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,500.0,0.0080261621133804,0.0262480740128988,0.2093718843469591,0.2691924227318046,0.2392821535393818,0.2202480707553303,0.3202437901226309,0.3211294945144545,125.375,8.000000000000002
16,16,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,646.0,0.006561297577128,0.0199073615405421,0.0231839258114374,0.3013910355486862,0.2782071097372488,0.2154348635204401,0.2188891252965548,0.2241648804116102,107.83333333333334,11.999999999999998
17,17,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,407.0,0.0095634524794899,0.0259698481984512,0.3308823529411764,0.2573529411764706,0.2941176470588235,0.150355402233563,0.2418597042970574,0.2486937763554515,102.0,8.0
18,18,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,556.0,0.0076833843025146,0.0250529678580253,0.0538116591928251,0.1883408071748879,0.242152466367713,0.1012999091094966,0.117757468166774,0.4872828835725303,123.88888888888889,9.0
19,19,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,449.0,0.0076390662567759,0.029334048183354,0.2,0.2666666666666666,0.2333333333333333,0.16635983842896,0.2576837832187188,0.4858327761093591,128.57142857142856,7.000000000000001
20,20,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,251.0,0.0124598452578566,0.0366861693574802,0.4166666666666666,0.3571428571428571,0.2976190476190476,0.1955876297794794,0.1996184837096331,0.3722322928728273,100.8,5.0
21,21,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,543.0,0.0067791953307047,0.0220243249623849,0.303030303030303,0.0275482093663911,0.2754820936639118,0.1792393471539256,0.2209288617189311,0.2825893458743363,108.9,10.0
22,22,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,535.0,0.0080482139455579,0.022051901118678,0.3638059701492537,0.0559701492537313,0.0279850746268656,0.1589240790849475,0.1718595013706705,0.2016651629607743,1072.0,1.0
23,23,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,452.0,0.0090443663761915,0.0290675172689772,0.1986754966887417,0.2317880794701987,0.2649006622516556,0.1746473277405905,0.2103310810959631,0.4609188619092002,113.25,8.000000000000002
24,24,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,323.0,0.0135326619473773,0.032965416971402,0.3703703703703703,0.0925925925925925,0.4166666666666666,0.2145150464183726,0.2164300189888332,0.2907017546204666,72.0,9.0
25,25,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,233.0,0.0156963187985679,0.0374252388120755,0.5128205128205129,0.3846153846153847,0.4487179487179488,0.1550601279201342,0.2757987603185223,0.3811316163592075,66.85714285714285,7.000000000000001
26,26,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,627.0,0.0081797265878879,0.0231373506409152,0.4057279236276849,0.3579952267303102,0.3818615751789976,0.1376906485066897,0.3269007114396651,0.3291777342558864,78.5625,16.0
27,27,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,460.0,0.0078614774661397,0.0289252837003336,0.2928416485900216,0.2277657266811279,0.2603036876355748,0.2025655754412236,0.2531186802547464,0.4487111488624086,115.25,7.999999999999999
28,28,bend_elbows,bend_elbows,ODS,left,231,0.0209900534087587,0.0662312680417575,0.9775221431748288,0.0911561778392863,0.0439903866104833,0.0577130238619692,9.554112554112557,5.991687572786584,52.333333333333336,17.27190900218358,-0.5947750710339355,0.3197525636276014,1.6714088548483443,0.4830350840770165,-2.376781507217689,2.4324960931169985,24.57499307940438,8.857439761158945,3.7868688092648752,1.682668555803993,2.575409164162868,0.625931737329068,16.610981811847733,16.54327698906596,63.37356083392616,25.48158081223924,359.0,0.0121480043851288,0.0298192288460733,0.332871012482663,0.3744798890429958,0.4160887656033287,0.1872028118072309,0.252500582505984,0.2566668695676521,72.1,10.0
29,29,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,493.0,0.0075367168665927,0.0198536384671816,0.3643724696356275,0.0303643724696356,0.3947368421052631,0.1521481071161818,0.1681659352906395,0.1858980023880642,76.0,13.0
30,30,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,350.0,0.010741693282665,0.0301305423096946,0.3846153846153846,0.6837606837606838,0.2991452991452991,0.1304039723698847,0.2035885455274865,0.4159411338701438,100.28571428571428,7.0
31,31,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,336.0,0.0118127205190331,0.0297593070331433,0.6666666666666667,0.3111111111111111,0.3555555555555555,0.1642439487698174,0.2440684740537501,0.3379141945442976,84.375,8.0
32,32,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,452.0,0.009240025769221,0.0263265169227697,0.330760749724366,0.3638368246968026,0.2976846747519294,0.1534542443759617,0.1785647625739399,0.3589039581999605,100.7777777777778,8.999999999999998
33,33,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,437.0,0.0093598710740993,0.0275744792083945,0.0342075256556442,0.2736602052451539,0.2394526795895097,0.1463959687557965,0.2862894163406757,0.3554864472362551,125.28571428571428,7.0
34,34,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,389.0,0.010939238702846,0.0286315460270274,0.2692307692307693,0.2307692307692307,0.3461538461538461,0.2089618322949493,0.209846016552233,0.278269420455167,86.66666666666667,9.0
35,35,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,384.0,0.0106740468656734,0.0300625667584084,0.3506493506493506,0.2337662337662337,0.3116883116883117,0.1148026270244745,0.2496817084820275,0.416256086496636,96.25,8.0
36,36,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,387.0,0.0111892906625312,0.0299217343543397,0.1544401544401544,0.2702702702702703,0.3088803088803089,0.1776181938137452,0.2368103449904824,0.2790102904738924,97.125,8.0
37,37,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,346.0,0.0105507609630321,0.0319416303714212,0.4316546762589928,0.6043165467625898,0.3021582733812949,0.0993471379821715,0.1806569434359374,0.5100221321886632,99.2857142857143,6.999999999999998
38,38,bend_elbows,bend_elbows,ODS,right,227,0.016716273358285,0.0562655503516447,0.9697568488204265,0.0850838375180961,0.0328369520411424,0.061920582054165,10.246696035242293,7.061106553591933,54.48458149779736,17.776724370914888,-0.5770458565207546,0.3096771707789101,1.719249334579439,0.5066110015834968,-2.3289828126192478,2.566732033796149,25.92386224933138,9.353083611447731,3.671913971594664,1.7137080703142202,2.559399895542693,0.6695041917992078,17.48748989222844,16.099145604831254,60.855540160109406,26.107063270385435,462.0,0.0086732371708711,0.0282394305671317,0.1943844492440604,0.2591792656587472,0.2267818574514038,0.1740810745157252,0.3537942262299023,0.376325525642839,132.2857142857143,6.999999999999999
