,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
0,0812202001b.xlsx,left,7,-0.33751519726038587,0.0642790092137155,0.46187855001226374,0.07091795453389642,-0.28044502880688643,0.18788862543934284,29.571428571428573,17.831219278343838,60.714285714285715,12.592514783450865,-0.38418764634511937,0.16936780971224108,0.6412723833027723,0.11480212835518654,-0.6437925336589473,0.29811670279288505,4.287000648507778,0.7646931934280067,1.2670176862277729,1.1163507118649088,1.1260309683246137,0.4567514007615778,3.3954737203375904,9.897972200440776,22.899884521037116,15.33133224941149,466.0,0.0072684403646425125,0.024325970001806103,0.0641711229946524,0.2245989304812834,0.0320855614973262,0.18384593860869597,0.19239837232189017,0.22396585247605322,935.0000000000001,0.9999999999999999
1,0812202001b.xlsx,right,7,-0.26900096567942006,0.0989970878942809,0.5791864799208336,0.08661415837199817,-0.27820367025237064,0.2367608423931362,36.857142857142854,14.633620780341998,53.0,18.366636418607882,-0.5356592998279721,0.3323244511145878,0.6832556519934705,0.12417748996206937,-0.8704696516739487,0.7147007728512648,4.544179423345377,1.047302347043223,0.7562635991910671,0.24238427476389207,0.8712709771929783,0.368112893693811,-0.6380642329930016,0.6041003215006335,14.885855122025855,7.9375639546032835,466.0,0.006897007303845076,0.02444555191681588,0.2566844919786096,0.2245989304812834,0.0320855614973262,0.20100206672668036,0.2154075463754068,0.21883986610251008,935.0000000000001,0.9999999999999999
2,0812202002a.xlsx,left,9,-0.41405303126133364,0.23460238091262792,0.7710555194008776,0.10779372214821241,-0.429335486587023,0.21948239005824846,43.22222222222222,15.449739300209709,60.111111111111114,12.917473093105754,-0.6354572268541326,0.22242827021822678,0.9170064763356529,0.49419005987340886,-0.3856854536018258,0.3575707566051754,9.515987147886499,5.901056256983623,0.8926549256560621,0.25349755387651396,0.6541144593423105,0.12744164762151988,0.12240739172454343,0.29342137978026483,9.118944428253531,2.4872123211437214,748.0,0.004327603482315073,0.02365304183872625,0.260347129506008,0.20026702269692925,0.22029372496662217,0.12666816124566882,0.26811285313233746,0.5047898198797657,136.1818181818182,11.0
3,0812202002a.xlsx,right,9,-0.35120171716178067,0.20108897656534425,0.8342644622638995,0.04716019915206123,-0.3692602781464697,0.1764639200550934,43.888888888888886,13.70624350838373,56.22222222222222,12.122064363978788,-0.6686552243535083,0.19552622552644347,0.9187967150791939,0.4043587508427989,-0.677006988391813,0.3322585482019432,8.939537795739554,5.759275402400358,0.863708143705748,0.20010402188898202,0.782312278033102,0.14996421588954092,-0.1616003285550366,0.5709253890025386,9.556468532421489,3.4794730069852116,748.0,0.004398804517219391,0.023303698533607774,0.260347129506008,0.20026702269692925,0.22029372496662217,0.12675324685369874,0.24988115951046883,0.4962199858895501,136.1818181818182,11.0
4,1212202001a.xlsx,left,10,-0.1309365898163668,0.16919672289008142,0.41897124384586587,0.1709681033016665,-0.13401092913735582,0.1881422142959673,22.6,10.437113266288401,55.1,23.93718631938367,-0.33746992883281185,0.3013850465860668,0.49063030675609387,0.38735391416991766,0.12090215984090802,0.8627260850191063,5.3475722404590025,7.929190347970384,0.6742506702262182,0.3489015164459196,0.5126792131963706,0.35192119351345413,0.8535432464474015,2.2222767011606352,6.446010225509262,3.411444967710036,764.0,0.00345936815839752,0.01630693349641015,0.17635532331809275,0.23514043109079033,0.2155453951665578,0.12832834852533384,0.1577977618204905,0.27859558649954436,139.1818181818182,11.0
5,1212202001a.xlsx,right,8,-0.11592946927616694,0.08359717565854491,0.5700557393098926,0.08997569758237751,-0.1428397836231418,0.13667640373768736,26.0,9.913915184512842,65.625,5.680480361981466,-0.32593167577606486,0.049879416047380915,0.4662398393829329,0.12862625110811882,-0.03853821902646913,0.20787446202573664,4.5050435603954515,3.2018608285495915,0.9545508775459299,0.6182899841839958,0.5978111972888491,0.3075438999818211,2.024329109247836,5.482002409408459,6.596489553740648,1.5039417459398912,764.0,0.0033515128542455567,0.015416800055238745,0.039190071848465055,0.23514043109079033,0.2155453951665578,0.10595956791679313,0.12949833421349838,0.2771022248823113,139.1818181818182,11.0
6,1502202101a.xlsx,left,7,-0.21470718828684054,0.20678471897912687,0.5000751196943539,0.06214311095759946,-0.23327427221950128,0.2970847418181263,22.857142857142858,6.792853387410709,44.285714285714285,8.673989580239027,-0.4619452495729259,0.18916056262463232,0.7508632569968544,0.28077001271360424,-1.2585814280457108,0.9859269016254957,8.100214765526344,2.138538511968712,0.9386922311893178,0.13175140077873576,0.5813595468707745,0.06782168645566432,0.2561556801849549,1.4774103646382544,8.674090528607117,2.0755638525946343,299.0,0.008304885184486225,0.029612800969549578,0.34941763727121466,0.04991680532445924,0.3993344425956739,0.2285460723007577,0.23424388117628148,0.30333544282158365,75.125,8.0
7,1502202101a.xlsx,right,6,-0.18206335165667317,0.1241901176817796,0.49645068547253873,0.07212153916641913,-0.1769955757164876,0.20065289064363995,23.5,6.156297588648554,35.333333333333336,10.670832519848988,-0.562478754965413,0.13080939983305725,0.6896220655509326,0.21984091888828686,-1.0117358864836319,0.6175316618742652,6.775024559365117,2.6732021990711674,0.8814241035358718,0.17848998811346714,0.7120365942486678,0.11628146813640544,-0.14248707921150192,1.2283189746697087,12.231877044942719,5.8309038757053875,299.0,0.008230838222547629,0.02899069384345377,0.34941763727121466,0.04991680532445924,0.3993344425956739,0.2113974447033962,0.24892621574426216,0.3018599439761228,75.125,8.0
8,1502202102b.xlsx,left,12,-0.09385146787586408,0.222641759392841,0.6450354717810791,0.25470490044606636,-0.11720099366392168,0.256809568572681,19.333333333333332,9.528267354974815,44.5,28.076195028399543,-0.653805219629497,0.8215658324576258,0.9001984802104918,0.5999572010841904,-0.36143497563846433,0.6663335248946263,11.81806223633378,9.949771875551965,1.2406794236224086,1.0566088221271352,1.0354802436345547,0.6632365733899699,0.724942931852472,3.2208479794025364,16.605100150885747,11.517484849204848,716.0,0.005972464167724988,0.022972159036394237,0.020905923344947733,0.20905923344947733,0.22996515679442506,0.22111820691130965,0.24765923475801743,0.33973664009556315,130.45454545454547,10.999999999999998
9,1502202102b.xlsx,right,10,-0.04858373647613694,0.144996882310109,0.8511824709836283,0.19092800274939603,-0.19439526056678752,0.2432290068336895,28.3,17.32082882286847,43.2,17.357675215560665,-0.9033501628303098,0.7296689164000879,1.2386790078667549,0.801405170163781,-0.7318868291673818,0.9616222807221764,14.665827423024277,15.157139672637165,1.273568376322281,0.9385814081764168,1.0232174228886244,0.5475954572032645,-0.9347642419633926,2.5304948954598645,16.178863400651572,11.949154432072149,716.0,0.005712938217366093,0.02204058254732712,0.020905923344947733,0.20905923344947733,0.22996515679442506,0.18255263781325298,0.25799904515359096,0.3353954118637781,130.45454545454547,10.999999999999998
