,Unnamed: 0,Source,Exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
366,28,YDS,bend_elbows,21.6 14.7.23.xlsx,left,7,41.26816442113949,1.982457696933052,157.59846635701098,2.072673147926328,42.98542908575399,8.962361740998979,32.0,5.627314338711378,88.42857142857143,10.674848052894289,-38.63882020474073,4.109931254476828,117.851208906264,16.04259890758771,-41.27121500181713,93.8468072669716,1436.8676945865816,333.71071452112244,111.76982754711088,19.15789585705197,165.1914868912967,18.884377944409604,3.0979095691451266,7.067929817858441,2312.4941355275464,566.0821990646393,687.0,0.5575416612902436,2.921777011668626,0.5450581395348837,0.1962209302325581,0.1744186046511628,16.82657168674209,21.429895208657456,64.9742369640713,172.0,8.0
367,29,YDS,bend_elbows,21.6 14.7.23.xlsx,right,7,42.0082318258012,0.952381951506826,161.28312120402478,0.8360580001157631,40.76357205428387,0.9317095186763114,35.714285714285715,4.347960660443228,86.0,5.44671154612273,-42.13396781019838,2.5887905782881604,101.85301615320571,6.705289252119658,-3.139676237116486,2.277604169017424,948.2859353529046,172.7555069797266,101.62793575612037,14.597665332517971,127.04588829988415,16.303395909423077,2.1316168772723008,4.471927028452265,1352.2831388107484,334.1843742535699,687.0,0.5117913573847883,2.958929425985052,0.5450581395348837,0.1962209302325581,0.1744186046511628,17.10717511894582,22.581753281576816,65.36334137509722,172.0,8.0
368,30,YDS,bend_elbows,21.6 15.13.10.xlsx,left,3,48.69715601927391,6.86701923008465,160.9574858328472,0.4367428126272805,54.74854877580629,16.731735586536846,25.33333333333333,7.0945988845975885,138.33333333333334,109.43643512712453,-34.5011555527519,22.3460483608932,87.71245003419989,49.37384952901505,-8.206911387717563,4.519293354976247,759.9475140379258,435.5520364839685,140.56840649709852,41.66971634922725,114.17557302021189,19.19914936170464,0.2629386560956018,6.198864642254105,1226.4002161577291,301.62799227727805,682.0,0.4838258715268967,2.4375155857176423,0.1976573938506588,0.0439238653001464,0.1756954612005856,22.837119748243012,26.520146061683757,28.683480426391043,170.75,8.0
369,31,YDS,bend_elbows,21.6 15.13.10.xlsx,right,5,60.87296060656225,36.74960478903286,162.7576769325125,3.0413435929813764,63.816218069570006,28.4621196237594,23.8,7.085195833567341,133.6,88.51158116314497,-29.86463857522407,15.423938594628254,84.5092872885547,42.63740049242267,-11.713580578350616,18.603010947606872,828.4074080929731,564.8947486960133,138.88843665963694,73.78102326531196,151.76208100022194,108.89410842303316,-6.538632218609422,47.44571956099461,2113.191582729346,1784.168516794141,682.0,0.5385352017474501,2.4938957659611303,0.219619326500732,0.0439238653001464,0.1756954612005856,19.85122669302548,27.43143177375481,37.2625719417094,170.75,8.0
370,32,YDS,bend_elbows,21.6 15.2.35.xlsx,left,7,38.5072163358268,1.369955661619729,160.9626411297285,2.196492378100636,39.54143363293307,2.0429135907880447,27.142857142857142,10.172324733127155,100.28571428571428,2.563479777846622,-36.28566859458669,0.906752396552396,97.37304584850249,13.5245054775718,-3.473968241962889,5.356746915495072,1153.6364168669834,395.0783804110512,153.30926307021417,60.22639632474258,154.64326895588894,28.240753243274657,165.16171669496796,199.939132722052,2411.382756665505,709.8765269656684,685.0,0.5574941172597475,2.988437087659401,0.1530612244897959,0.1967930029154518,0.1749271137026239,13.585614703743648,26.9599970849919,63.20041790992051,171.5,8.0
371,33,YDS,bend_elbows,21.6 15.2.35.xlsx,right,7,41.88015818690767,1.0793659784833778,162.78406230043234,0.3774946766837752,41.91677093875421,1.2693465616081907,36.142857142857146,8.112306935115548,91.57142857142856,6.078847008469693,-39.69123282808812,2.64747001494464,110.45938289955458,21.08627504323601,-4.054301260099227,3.7849079721454846,1313.2936475397114,596.8089295072158,104.67160107923864,22.83893417380748,130.54650172171347,37.39450898152133,-1.788316583539271,4.300910892360762,1564.418981602367,721.7586769362753,684.0,0.5620687128648062,2.9548913806685477,0.5470459518599562,0.1969365426695842,0.175054704595186,13.8689619432758,26.73383352139076,62.39325361380919,171.375,8.0
372,34,YDS,bend_elbows,21.6 15.21.13.xlsx,left,7,37.63508185333551,0.4905793146409538,160.9494970520541,0.7775558204049247,37.70253052121526,1.1556456399008277,22.0,2.2360679774997894,93.42857142857144,4.720774754816658,-39.57381293518928,2.3367341363438467,88.0293507272604,5.522000783629131,-10.084966767064993,8.855944931461538,735.3801626144729,51.46523909162664,169.47766769200558,16.782759002277203,141.1434785164478,34.351909136843524,-1.5651063022852123,25.6919019462033,2286.6723759315964,827.3177362721202,690.0,0.5099892025785315,3.019639671450513,0.5422993492407809,0.1952277657266811,0.1735357917570499,15.192039550862606,19.974553666221528,68.46961692854758,172.875,8.0
373,35,YDS,bend_elbows,21.6 15.21.13.xlsx,right,7,38.58036704067053,0.6207787988664883,164.20254953179398,1.1281546652097871,52.40092073449394,24.006474626762333,28.142857142857142,6.4142698058981855,85.42857142857143,10.438025721005909,-39.18475231774459,8.949014446850796,85.1475664728173,7.310240486754376,-28.435009893972342,33.86374126187207,804.603805154383,167.87716026638927,139.55278273945729,30.50789588172081,121.89043778158768,14.75977447587919,10.056115875247174,23.969507633912396,1600.1858518047177,630.3266490217825,690.0,0.4912249267702852,3.046748205736726,0.5422993492407809,0.1952277657266811,0.1735357917570499,14.567049724407337,20.205676264120765,69.63174754410103,172.875,8.0
374,36,YDS,bend_elbows,21.6 15.36.34.xlsx,left,7,43.63664287474155,6.152109672060069,161.87977486642825,1.0450098508297725,42.79506723028186,3.0516817598935044,31.714285714285715,6.473388749701496,82.57142857142857,10.61221219251894,-43.402084800192895,5.7792258845596,142.4705515196104,36.59515934222704,-60.06788153551544,131.61866278620698,2071.865749122631,805.117410205276,115.32389586108776,21.061834888382545,108.02811619698367,17.3514951824927,-3.244101875854971,16.59700114750341,1334.621611586714,352.6757996940388,663.0,0.5852491351944059,2.991383757894063,0.2257336343115124,0.2031602708803611,0.1805869074492099,14.92308981369215,22.169698040821174,63.56829499064749,166.125,8.0
375,37,YDS,bend_elbows,21.6 15.36.34.xlsx,right,7,47.6515006466313,5.714972707582136,160.86972671124178,1.175132616881558,44.17285219521487,4.462129654113954,39.57142857142857,6.629659188252512,87.42857142857143,9.812528434899656,-40.39005072752682,5.1607487864325705,77.69897268836255,6.4947736058934815,-7.645800249183599,7.224859834608234,588.8452142936325,166.73647691825877,87.7810694742169,15.176203259977903,73.95345786106918,7.492016664210318,5.91604564254169,7.44270066592953,659.4185340514906,186.94694312294823,683.0,0.4062388641312739,2.776854299435391,0.5482456140350876,0.1973684210526315,0.175438596491228,15.504318212650404,20.9867541279262,62.0793634253626,171.0,8.0
