,Source,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
0,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,523.0,0.006767286089226348,0.02426878771157032,0.657769304099142,0.2001906577693041,0.22878932316491896,0.12802036758952098,0.25195614826197077,0.3992304365165847,131.125,8.0
1,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,417.0,0.007386114718027288,0.023919835004815985,0.28708133971291866,0.215311004784689,0.2511961722488038,0.1424334588289474,0.1583086363518604,0.3459997697166249,119.42857142857144,6.999999999999999
2,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,378.0,0.00728590759392858,0.02462429293846214,0.31620553359683795,0.1976284584980237,0.2766798418972332,0.15039728707392824,0.2230080745168868,0.3165708210490463,108.42857142857143,7.0
3,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,188.0,0.010682049411700915,0.03488997579054132,0.316622691292876,0.079155672823219,0.237467018469657,0.1977636013570072,0.27724036230537297,0.2998074080733391,126.33333333333333,3.0
4,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,609.0,0.006232910115798391,0.024115068820167364,0.024590163934426233,0.19672131147540986,0.2213114754098361,0.17878699271917667,0.31667964993831904,0.31896624021863235,135.55555555555554,9.0
5,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,529.0,0.006121740948577106,0.023624775160035964,0.2827521206409048,0.22620169651272384,0.2544769085768143,0.16420359172092103,0.2592239712490233,0.3302144654931809,117.88888888888889,9.0
6,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,499.0,0.006569040318612851,0.02195005508531826,0.15,0.03,0.27,0.16932418590072312,0.17569003105081157,0.2017417365934772,111.1111111111111,9.000000000000002
7,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,620.0,0.005749672297682688,0.020057487640353776,0.43443282381335485,0.1930812550281577,0.21721641190667743,0.1663437112966342,0.20462495693474556,0.25200103654254685,138.1111111111111,9.000000000000002
8,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,577.0,0.00574220413607846,0.019841572788855785,0.2592912705272256,0.3370786516853933,0.31114952463267076,0.1441851333404486,0.1562095718856617,0.2752458306746674,96.41666666666664,12.000000000000004
9,raise_arms_bend_elbows,ODS,left,204,0.027341184025120296,0.051446088123304236,0.8287861815381885,0.16839810290182036,0.025777716951759,0.038469229507210254,21.725490196078432,10.87923575875092,50.51470588235294,21.09501795855337,-0.5805765355084773,0.4925370979596638,0.9402770325847526,0.40473188411175065,-0.9310578381486436,3.551904383565514,11.897929182713499,11.230448966673357,1.5103250440096103,1.2202207291406861,1.1514232760859628,0.763120746745426,3.1230649189184287,10.293759068586048,21.825254199140492,23.28598892719629,707.0,0.005319526489844461,0.021838376949105034,0.02117148906139732,0.23288637967537051,0.2117148906139732,0.2082179405579889,0.2386374958521631,0.37405570436008906,141.7,10.0
